Date,U1,U2
,-1.05364,-0.85
,-0.97511,0.88
,-1.02657,-0.85
,-0.95167,0.8
,-1.00877,-0.83
,-0.94524,0.91
,-1.02061,-0.99
,-0.94856,0.83
,-1.03702,-1.01
,-0.94564,0.96
,-1.02305,-1.01
,-0.94351,0.8
,-1.02321,-0.99
,-0.96071,0.88
,-1.01335,-1.09
,-0.93589,0.99
,-1.0049,-1.01
,-0.92224,0.93
,-1.04527,-1.07
,-0.92804,0.83
,-1.12127,-1.14
,-0.98008,0.99
,-1.14656,-0.93
,-1.05194,0.93
,-1.14786,-0.85
,-1.02041,0.91
,-1.16302,-1.12
,-1.01639,0.85
,-1.10237,-1.07
,-1.01497,0.99
,-1.04791,-1.04
,-0.95708,0.88
,-1.03,-0.75
,-0.8947,0.93
,-0.98324,-1.17
,-0.8464,0.91
,-0.91825,-0.85
,-0.80027,0.88
,-0.86707,-1.04
,-0.75339,1.2
,-0.84948,-1.12
,-0.69764,0.78
,-0.81081,-1.22
,-0.65471,0.85
,-0.76468,-0.99
,-0.63241,0.8
,-0.72139,-0.78
,-0.58096,0.96
,-0.65408,-0.93
,-0.54911,0.88
,-0.66899,-0.93
,-0.56853,0.93
,-0.69468,-1.09
,-0.58621,0.91
,-0.73903,-0.85
,-0.62393,1.12
,-0.69543,-0.91
,-0.54592,0.8
,-0.6523,-1.04
,-0.52516,0.99
,-0.62823,-0.93
,-0.50753,0.93
,-0.56541,-0.83
,-0.48164,1.14
,-0.57315,-0.91
,-0.47596,0.93
,-0.58037,-0.93
,-0.48472,1.07
,-0.54193,-1.04
,-0.43733,0.96
,-0.49869,-1.01
,-0.37605,0.88
,-0.44431,-0.96
,-0.36638,0.8
,-0.44755,-1.14
,-0.34665,0.88
,-0.40442,-0.93
,-0.32408,0.91
,-0.39625,-0.91
,-0.31485,0.83
,-0.41282,-0.91
,-0.3068,1.04
,-0.39672,-0.93
,-0.32262,1.01
,-0.39294,-0.99
,-0.30822,1.14
,-0.38619,-0.96
,-0.29591,0.93
,-0.34803,-0.83
,-0.27002,1.09
,-0.32523,-0.99
,-0.23052,0.91
,-0.2993,-1.04
,-0.19383,0.8
,-0.2686,-0.93
,-0.19008,0.88
,-0.23814,-1.01
,-0.15764,0.96
,-0.23238,-1.07
,-0.1415,0.91
,-0.22019,-1.09
,-0.12552,0.99
,-0.19485,-0.96
,-0.09565,0.93
,-0.17264,-1.01
,-0.06724,0.93
,-0.17362,-0.91
,-0.08157,0.83
,-0.13748,-0.91
,-0.01587,0.96
,-0.1125,-0.83
,-0.01721,1.01
,-0.09794,-0.88
,0.00714,0.99
,-0.07379,-0.85
,0.00568,0.91
,-0.06685,-1.07
,0.03788,0.83
,-0.06586,-0.85
,0.04632,0.96
,-0.03177,-1.12
,0.05614,0.85
,0.00939,-0.83
,0.1218,0.91
,0.06558,-0.85
,0.28114,1.01
,0.23552,-0.96
,0.4097,0.8
,0.36365,-0.88
,0.43558,1.25
,0.39371,-0.8
,0.49063,0.78
,0.42007,-1.07
,0.58016,0.93
,0.51848,-1.07
,0.64017,0.8
,0.50432,-0.93
,0.66918,0.83
,0.47176,-0.88
,0.59314,0.99
,0.43207,-0.96
,0.54831,0.96
,0.43783,-1.01
,0.52144,0.91
,0.42848,-1.01
,0.58241,1.12
,0.47322,-1.14
,0.61863,1.28
,0.52286,-0.96
,0.65919,0.88
,0.53443,-0.99
,0.66318,1.14
,0.52574,-0.83
,0.64428,0.93
,0.50321,-1.14
,0.62751,0.96
,0.48558,-0.91
,0.61172,1.07
,0.4733,-0.99
,0.60794,1.12
,0.48364,-1.09
,0.62242,0.91
,0.50937,-0.88
,0.63812,0.96
,0.49583,-1.14
,0.64822,1.04
,0.50136,-1.09
,0.61745,0.85
,0.48498,-0.96
,0.59567,0.91
,0.5087,-0.91
,0.59835,0.8
,0.43104,-0.96
,0.61342,1.07
,0.34861,-0.91
,0.48317,1.07
,0.41139,-0.93
,0.65525,1.14
,0.60849,-0.96
,0.92231,1.07
,0.8849,-0.78
,1.05138,0.78
,0.99641,-0.88
,1.09446,0.83
,0.98501,-1.01
,1.06657,1.2
,0.97842,-0.99
,1.08902,0.78
,1.05082,-0.91
,1.17086,0.93
,1.13187,-1.01
,1.27116,0.88
,1.2001,-0.93
,1.26461,0.88
,1.13566,-0.96
,1.25348,1.07
,1.07765,-0.96
,1.21118,1.01
,1.03228,-0.93
,1.11984,0.96
,0.98915,-0.88
,1.07327,1.04
,0.96141,-0.8
,1.05078,0.93
,0.95549,-0.96
,1.03575,1.09
,0.95924,-0.91
,1.02782,0.88
,0.94188,-0.78
,1.03129,0.91
,0.97171,-1.04
,1.03042,0.83
,0.96421,-1.04
,1.03504,0.93
,0.96216,-0.91
,1.05355,0.99
,0.968,-1.01
,1.04076,0.91
,0.97175,-0.78
,1.04873,0.91
,0.99329,-0.99
,1.08002,1.04
,0.97924,-0.96
,1.05879,1.28
,0.90502,-1.09
,1.01132,0.93
,0.85728,-1.14
,0.96658,0.96
,0.83344,-0.88
,0.93036,1.07
,0.8733,-0.93
,0.98528,0.85
,0.94764,-1.01
,1.0436,1.01
,0.96902,-1.2
,1.07158,0.75
,0.95794,-1.01
,1.03236,0.96
,0.95636,-0.83
,1.01634,0.93
,0.89472,-0.88
,1.03405,0.8
,0.86765,-0.83
,1.05722,0.91
,0.8267,-1.09
,1.01949,1.07
,0.76289,-0.78
,0.95289,0.91
,0.71235,-0.91
,0.90017,0.93
,0.71941,-0.91
,0.91347,1.01
,0.80152,-1.17
,0.91749,0.93
,0.79414,-0.91
,0.98856,1.04
,0.69554,-1.01
,1.01511,1.2
,0.70911,-0.96
,0.9693,0.99
,0.64976,-1.04
,0.9418,0.85
,0.59428,-1.01
,0.87949,1.01
,0.58643,-0.96
,0.86241,0.93
,0.58513,-0.88
,0.87902,1.01
,0.53285,-1.01
,0.83313,0.91
,0.49793,-0.85
,0.77595,0.93
,0.50049,-0.96
,0.66713,1.12
,0.45574,-0.96
,0.59823,0.75
,0.39403,-0.88
,0.54318,0.96
,0.37162,-0.91
,0.50459,0.93
,0.35319,-1.09
,0.43672,1.04
,0.30079,-1.04
,0.43546,0.88
,0.29759,-0.93
,0.38748,0.85
,0.28224,-0.88
,0.37028,0.91
,0.28023,-0.93
,0.37209,0.8
,0.29274,-0.88
,0.42871,0.93
,0.3017,-0.99
,0.40251,0.85
,0.30485,-0.93
,0.43089,0.91
,0.28903,-0.85
,0.43077,1.12
,0.30714,-0.8
,0.39782,0.83
,0.29183,-0.91
,0.41439,1.09
,0.26322,-0.93
,0.37817,0.8
,0.25206,-0.85
,0.32833,0.96
,0.18225,-1.12
,0.3395,1.04
,0.15345,-0.85
,0.3318,0.99
,0.12709,-0.8
,0.25727,0.91
,0.08163,-1.04
,0.20431,0.93
,0.04833,-0.99
,0.16221,0.83
,0.04806,-0.96
,0.16379,1.07
,0.01266,-1.07
,0.10902,0.93
,-0.04625,-0.93
,0.09671,0.91
,-0.08891,-0.93
,0.02651,0.75
,-0.27243,-0.96
,-0.044,1.04
,-0.46759,-1.04
,-0.26189,0.88
,-0.59982,-0.91
,-0.4101,0.88
,-0.66457,-0.96
,-0.53471,0.93
,-0.74195,-0.85
,-0.58333,1.01
,-0.81526,-1.07
,-0.70821,0.96
,-0.82383,-1.01
,-0.72479,0.91
,-0.7837,-0.88
,-0.68742,0.91
,-0.74672,-1.09
,-0.63731,0.91
,-0.67842,-0.91
,-0.59773,0.99
,-0.69207,-1.14
,-0.61718,0.99
,-0.78054,-0.83
,-0.65648,0.99
,-0.83215,-1.01
,-0.72384,0.8
,-0.84158,-1.09
,-0.75967,0.91
,-0.84545,-0.83
,-0.75209,0.83
,-0.79648,-0.88
,-0.72183,1.25
,-0.76949,-1.01
,-0.69606,0.93
,-0.76559,-1.09
,-0.67917,0.91
,-0.78713,-0.99
,-0.68848,0.88
,-0.82276,-0.88
,-0.72652,0.72
,-0.82829,-0.88
,-0.74029,0.88
,-0.81483,-0.91
,-0.7283,1.04
,-0.79044,-0.99
,-0.70395,1.09
,-0.78267,-0.88
,-0.70944,1.25
,-0.80331,-1.12
,-0.66287,0.91
,-0.67941,-0.91
,-0.55424,0.88
,-0.72443,-1.01
,-0.53455,0.83
,-0.89698,-0.99
,-0.68797,0.83
,-1.08335,-0.96
,-0.88554,0.99
,-1.11274,-1.14
,-1.03564,1.04
,-1.11941,-1.17
,-1.00806,1.07
,-1.09487,-1.04
,-0.98991,0.91
,-1.14656,-0.85
,-1.03813,0.93
,-1.23566,-1.09
,-1.13165,0.88
,-1.25038,-0.8
,-1.18353,0.85
,-1.24288,-0.83
,-1.1513,1.04
,-1.20433,-0.96
,-1.08433,0.85
,-1.1202,-0.91
,-1.02613,0.93
,-1.06058,-1.04
,-0.99303,0.85
,-1.05403,-0.96
,-0.95657,1.01
,-1.04397,-0.96
,-0.93771,0.93
,-1.01733,-1.01
,-0.94268,0.85
,-1.01358,-0.91
,-0.93475,1.07
,-1.02724,-1.01
,-0.93514,0.91
,-1.02937,-0.88
,-0.94347,0.91
,-1.02305,-1.22
,-0.95286,1.38
,-0.99831,-1.01
,-0.92705,0.83
,-1.03612,-1.09
,-0.9383,0.93
,-1.09298,-0.99
,-0.98742,0.99
,-1.12482,-0.99
,-1.04085,0.91
,-1.15118,-0.78
,-1.0371,0.99
,-1.14167,-0.96
,-1.03083,1.04
,-1.11847,-0.96
,-1.01441,0.83
,-1.09152,-1.12
,-0.9647,0.88
,-1.0343,-1.04
,-0.93411,1.17
,-0.99634,-1.14
,-0.87335,0.93
,-0.95495,-0.7
,-0.79723,0.85
,-0.90231,-0.88
,-0.76756,0.93
,-0.86684,-1.07
,-0.73824,0.99
,-0.83594,-1.17
,-0.70951,0.85
,-0.75635,-0.85
,-0.67191,0.96
,-0.71425,-0.88
,-0.60586,0.88
,-0.68955,-0.99
,-0.56731,0.78
,-0.68825,-0.85
,-0.5488,0.96
,-0.71843,-0.99
,-0.54233,0.85
,-0.7369,-0.85
,-0.59516,0.88
,-0.72976,-0.99
,-0.53822,0.99
,-0.67672,-0.8
,-0.52769,1.01
,-0.6229,-0.96
,-0.54746,1.01
,-0.59323,-0.8
,-0.49427,0.99
,-0.55716,-1.04
,-0.46175,0.75
,-0.59299,-1.04
,-0.49328,0.96
,-0.54714,-0.88
,-0.45694,0.93
,-0.51648,-1.07
,-0.39862,1.07
,-0.4726,-1.14
,-0.36879,0.85
,-0.43267,-0.96
,-0.33679,1.01
,-0.41831,-1.01
,-0.32566,0.93
,-0.3998,-1.07
,-0.31264,0.75
,-0.39475,-0.93
,-0.31051,1.04
,-0.40667,-0.93
,-0.30605,0.88
,-0.40375,-1.12
,-0.29973,0.96
,-0.3998,-0.93
,-0.30846,0.85
,-0.36981,-1.07
,-0.27685,0.83
,-0.3317,-0.96
,-0.22397,0.96
,-0.30372,-1.04
,-0.20389,0.85
,-0.2802,-1.2
,-0.17871,1.04
,-0.24769,-0.93
,-0.16289,0.93
,-0.23368,-1.01
,-0.15318,0.96
,-0.2252,-0.83
,-0.13811,0.85
,-0.19683,-1.01
,-0.11515,1.2
,-0.17848,-0.85
,-0.08697,0.99
,-0.16372,-1.04
,-0.07592,1.04
,-0.14277,-0.88
,-0.04542,1.09
,-0.11538,-0.93
,-0.02802,0.85
,-0.10126,-0.96
,-0.01634,0.83
,-0.07553,-0.93
,-0.00419,1.14
,-0.0605,-0.93
,0.02059,0.96
,-0.05035,-0.85
,0.05914,0.99
,-0.02486,-0.93
,0.06285,0.88
,-0.00024,-0.85
,0.10215,0.88
,0.03511,-1.01
,0.28651,0.88
,0.18904,-0.88
,0.37043,0.96
,0.29779,-0.88
,0.44264,0.72
,0.34293,-0.91
,0.51296,0.85
,0.39079,-0.96
,0.59184,0.83
,0.50227,-0.88
,0.65355,0.75
,0.50929,-1.07
,0.66275,1.04
,0.47559,-0.93
,0.62818,0.91
,0.44264,-1.14
,0.5626,1.01
,0.43534,-0.99
,0.51694,0.93
,0.4374,-0.99
,0.53695,0.85
,0.4645,-1.14
,0.5974,0.78
,0.49587,-1.01
,0.6474,0.99
,0.52744,-0.85
,0.65525,0.96
,0.52215,-1.01
,0.64878,0.91
,0.50495,-0.93
,0.62857,0.99
,0.49319,-0.93
,0.59693,0.85
,0.49165,-0.93
,0.57254,0.88
,0.49126,-1.14
,0.61784,0.96
,0.50167,-0.93
,0.63382,1.01
,0.51477,-0.88
,0.63339,0.96
,0.52322,-1.01
,0.59054,0.91
,0.50325,-1.01
,0.59886,1.09
,0.51296,-1.07
,0.59847,0.85
,0.48632,-0.88
,0.59349,1.01
,0.36096,-0.83
,0.5098,0.88
,0.37402,-0.96
,0.56398,0.85
,0.55483,-0.85
,0.80081,1.04
,0.77911,-1.07
,1.00095,0.88
,0.96666,-0.96
,1.08519,1.09
,0.98978,-0.8
,1.07994,0.88
,0.97711,-1.01
,1.07264,0.99
,1.00986,-0.99
,1.13108,0.99
,1.09742,-0.88
,1.23399,0.83
,1.18656,-1.01
,1.27728,0.83
,1.15933,-0.91
,1.27452,1.09
,1.10172,-1.04
,1.20578,0.88
,1.0468,-0.93
,1.12824,0.99
,0.98216,-0.85
,1.08413,0.88
,0.96318,-0.91
,1.07126,0.88
,0.9577,-0.99
,1.01997,0.93
,0.9459,-0.93
,1.03449,1.04
,0.95364,-1.01
,1.03382,1.38
,0.95107,-0.96
,1.02821,0.85
,0.95573,-0.96
,1.0324,0.88
,0.97041,-0.88
,1.04463,0.96
,0.95628,-0.91
,1.02963,1.2
,0.95782,-0.88
,1.03464,0.96
,0.99459,-0.85
,1.07545,0.8
,0.99459,-0.88
,1.0803,1.04
,0.93635,-0.83
,1.03401,0.88
,0.87428,-1.04
,0.97656,0.91
,0.82721,-1.01
,0.93178,0.96
,0.83005,-1.04
,0.99132,0.93
,0.90763,-0.91
,1.04605,1.04
,0.98418,-1.01
,1.05426,1.09
,0.96137,-0.93
,1.05828,0.99
,0.94827,-0.88
,1.04798,0.96
,0.90289,-0.88
,1.02166,1.01
,0.90727,-1.07
,0.9899,0.85
,0.86434,-0.93
,0.98785,0.88
,0.75413,-0.99
,0.95482,1.04
,0.73369,-0.83
,0.92396,0.88
,0.70954,-0.99
,0.90333,0.99
,0.76573,-0.85
,0.91852,0.85
,0.78467,-0.88
,0.97964,0.83
,0.76909,-0.91
,1.01172,1.09
,0.73914,-0.88
,0.91694,0.93
,0.66744,-1.12
,0.92799,1.01
,0.66097,-0.93
,0.89879,0.88
,0.6019,-0.88
,0.83838,0.83
,0.61421,-0.88
,0.89184,0.93
,0.61287,-1.01
,0.85744,0.99
,0.53225,-0.91
,0.77118,1.07
,0.48404,-0.96
,0.71582,0.99
,0.42126,-0.88
,0.64231,0.96
,0.4243,-0.96
,0.56406,1.22
,0.37458,-0.88
,0.50195,0.88
,0.33638,-1.12
,0.45649,1.04
,0.33453,-0.93
,0.42441,0.91
,0.31267,-0.96
,0.38401,0.83
,0.26816,-0.83
,0.37983,1.12
,0.28761,-0.85
,0.37623,0.88
,0.27218,-0.96
,0.41376,1.01
,0.30178,-0.96
,0.39715,0.91
,0.3133,-1.01
,0.3835,0.93
,0.30146,-0.83
,0.40259,0.99
,0.29759,-0.91
,0.39241,0.88
,0.29357,-1.07
,0.39261,0.93
,0.29238,-0.85
,0.37272,0.88
,0.25162,-1.01
,0.37241,0.85
,0.21832,-0.96
,0.33804,0.93
,0.17065,-1.04
,0.28848,0.91
,0.15199,-0.93
,0.2536,0.88
,0.09328,-1.12
,0.2154,1.17
,0.05441,-1.17
,0.18525,1.01
,0.04186,-0.85
,0.15886,0.91
,0.02951,-1.07
,0.1059,0.99
,-0.04041,-1.01
,0.09083,0.88
,-0.07237,-1.01
,0.06901,0.78
,-0.21742,-0.96
,-0.01149,0.83
,-0.42778,-1.3
,-0.17366,0.88
,-0.56628,-0.93
,-0.38216,0.85
,-0.64981,-1.14
,-0.48855,0.91
,-0.70513,-0.96
,-0.56312,0.96
