Date,U1,U3,Aux1
,-0.04441,0.95589,0
,-0.11067,0.66415,0
,-0.02824,0.88753,0
,-0.10356,0.59911,0
,-0.01817,0.75477,0
,-0.09524,0.52192,0
,0.00014,0.69194,0
,-0.06371,0.44946,0
,0.0248,0.6842,0
,-0.04773,0.41126,0
,0.03865,0.58238,0
,-0.0237,0.38237,0
,0.06299,0.53297,0
,-0.00799,0.32475,0
,0.07444,0.48798,0
,0.00953,0.29491,0
,0.09207,0.45688,0
,0.00957,0.24439,0
,0.11516,0.41189,0
,0.02847,0.15283,0
,0.10368,0.392,0
,0.04362,0.05243,0
,0.23653,0.30249,0
,0.17624,-0.27151,0
,0.44417,0.25308,0
,0.31289,-0.9077,0
,0.50844,-0.10827,0
,0.33522,-1.25815,0
,0.54889,-0.65969,0
,0.36694,-1.48753,0
,0.66948,-1.04346,0
,0.41343,-1.69244,0
,0.70779,-1.28041,0
,0.38569,-1.84951,0
,0.71395,-1.40749,0
,0.3512,-1.772,0
,0.65965,-1.25736,0
,0.31738,-1.55178,0
,0.57331,-0.9609,0
,0.36182,-1.31167,0
,0.50698,-0.99057,0
,0.36284,-1.34277,0
,0.50722,-1.03635,0
,0.39468,-1.37039,0
,0.55082,-1.04977,0
,0.41725,-1.43685,0
,0.58492,-1.18759,0
,0.45324,-1.51452,0
,0.56479,-1.29241,0
,0.44255,-1.55383,0
,0.58117,-1.30062,0
,0.42984,-1.54846,0
,0.54321,-1.28199,0
,0.41871,-1.42644,0
,0.54877,-1.23384,0
,0.44014,-1.42028,0
,0.538,-1.231,0
,0.42467,-1.53441,0
,0.54818,-1.30062,0
,0.42787,-1.56567,0
,0.56586,-1.31356,0
,0.42629,-1.58951,0
,0.58057,-1.30378,0
,0.4259,-1.55683,0
,0.56755,-1.36313,0
,0.43821,-1.51121,0
,0.53962,-1.36818,0
,0.43331,-1.54831,0
,0.52829,-1.35729,0
,0.38316,-1.56441,0
,0.55272,-1.3052,0
,0.24233,-1.509,0
,0.50998,-1.08071,0
,0.27698,-1.22311,0
,0.51373,-0.97905,0
,0.43229,-1.49479,0
,0.76212,-1.03036,0
,0.75703,-1.98496,0
,0.97662,-1.47048,0
,0.92986,-2.10904,0
,1.03881,-1.87729,0
,0.88958,-2.0702,0
,1.02792,-1.87051,0
,0.87241,-1.96112,0
,0.98242,-1.80626,0
,0.92501,-2.0852,0
,1.08517,-1.81462,0
,1.03751,-2.38546,0
,1.20552,-2.07036,0
,1.16701,-2.47181,0
,1.30026,-2.35152,0
,1.21787,-2.46344,0
,1.29766,-2.28064,0
,1.14057,-2.31647,0
,1.25532,-2.16319,0
,1.04942,-2.2328,0
,1.16887,-2.09167,0
,1.01391,-2.14914,0
,1.10408,-1.93255,0
,0.98321,-1.96775,0
,1.05937,-1.76821,0
,0.95413,-1.84414,0
,1.05096,-1.77058,0
,0.96913,-1.83941,0
,1.05234,-1.74974,0
,0.95176,-1.86672,0
,1.04228,-1.78384,0
,0.94257,-1.86845,0
,1.02433,-1.7971,0
,0.94738,-1.86609,0
,1.01466,-1.78226,0
,0.92931,-1.90145,0
,0.99892,-1.79031,0
,0.93736,-1.96333,0
,1.01194,-1.85046,0
,0.952,-2.03753,0
,1.02094,-1.90429,0
,0.98317,-2.17171,0
,1.05984,-1.99332,0
,0.94585,-2.23801,0
,1.06383,-2.12119,0
,0.88176,-2.17045,0
,0.99864,-2.05079,0
,0.81078,-2.20265,0
,0.90556,-2.08867,0
,0.76098,-2.20549,0
,0.86709,-2.05773,0
,0.74859,-2.14566,0
,0.91562,-1.87856,0
,0.87198,-1.92702,0
,1.01979,-1.76442,0
,0.95654,-1.82267,0
,1.08991,-1.65834,0
,0.97315,-1.75321,0
,1.11169,-1.55573,0
,0.97252,-1.61777,0
,1.07306,-1.37308,0
,0.92552,-1.44791,0
,1.06517,-1.21316,0
,0.88524,-1.60877,0
,1.11733,-1.1426,0
,0.88374,-1.45406,0
,1.12921,-1.20401,0
,0.76019,-1.3183,0
,0.99919,-0.89649,0
,0.6954,-1.19438,0
,0.86926,-0.7653,0
,0.63294,-1.14639,0
,0.87679,-0.66616,0
,0.67504,-1.24679,0
,1.01008,-0.75978,0
,0.75711,-1.23084,0
,1.07511,-0.77919,0
,0.80052,-1.36392,0
,1.04974,-0.94779,0
,0.79369,-1.4086,0
,1.05258,-0.96689,0
,0.73979,-1.37497,0
,1.06426,-0.83571,0
,0.73186,-1.34372,0
,1.04212,-0.73957,0
,0.628,-1.41207,0
,1.07326,-0.68306,0
,0.60401,-1.33693,0
,0.98361,-0.70531,0
,0.5586,-1.24505,0
,0.91594,-0.67942,0
,0.49231,-1.22784,0
,0.82317,-0.62465,0
,0.4809,-1.06761,0
,0.73616,-0.60633,0
,0.42463,-0.9751,0
,0.6574,-0.58518,0
,0.39153,-0.89396,0
,0.57521,-0.50167,0
,0.36197,-0.78298,0
,0.50458,-0.51525,0
,0.30349,-0.79151,0
,0.46295,-0.52614,0
,0.2724,-0.78835,0
,0.43067,-0.52393,0
,0.2567,-0.80003,0
,0.37259,-0.5956,0
,0.22904,-0.86933,0
,0.37827,-0.57271,0
,0.19775,-0.87249,0
,0.3424,-0.68021,0
,0.25113,-0.79609,0
,0.36146,-0.59528,0
,0.28171,-0.69758,0
,0.42712,-0.51209,0
,0.31494,-0.64454,0
,0.41623,-0.44958,0
,0.34528,-0.59102,0
,0.41816,-0.43458,0
,0.34157,-0.53561,0
,0.42929,-0.39401,0
,0.31857,-0.51114,0
,0.41323,-0.31855,0
,0.2801,-0.47704,0
,0.43391,-0.28729,0
,0.22612,-0.42795,0
,0.41216,-0.2071,0
,0.22458,-0.3798,0
,0.30567,-0.19415,0
,0.16874,-0.34681,0
,0.29406,-0.17252,0
,0.11386,-0.35644,0
,0.25887,-0.11364,0
,0.09219,-0.29329,0
,0.19865,-0.1198,0
,0.0495,-0.32913,0
,0.15651,-0.13732,0
,-0.00894,-0.3075,0
,0.13812,-0.09864,0
,-0.02962,-0.30766,0
,0.12194,-0.05902,0
,-0.05897,-0.28256,0
,0.05479,-0.08933,0
,-0.09729,-0.2543,0
,0.06386,-0.02682,0
,-0.16196,-0.26077,0
,-0.00061,-0.0606,0
,-0.49705,-0.25256,0
,-0.12807,-0.05318,0
,-0.69174,-0.05428,0
,-0.40286,0.41047,0
,-0.80179,0.13357,0
,-0.60335,0.62169,0
,-0.95398,0.52239,0
,-0.73652,0.82912,0
,-1.04769,0.68625,0
,-0.87538,0.8738,0
,-1.06127,0.81681,0
,-0.9498,0.9832,0
,-1.05243,0.74608,0
,-0.81603,0.98935,0
,-0.91985,0.54733,0
,-0.73084,0.79834,0
,-0.79697,0.46682,0
,-0.63101,0.76834,0
,-0.82534,0.53313,0
,-0.63563,0.76629,0
,-0.83083,0.59753,0
,-0.69142,0.80228,0
,-0.87092,0.65216,0
,-0.76095,0.83465,0
,-0.92178,0.74072,0
,-0.81268,0.88595,0
,-0.91476,0.74261,0
,-0.81765,0.86448,0
,-0.8968,0.73251,0
,-0.79476,0.86353,0
,-0.8708,0.7494,0
,-0.78348,0.84633,0
,-0.86977,0.7243,0
,-0.76055,0.83275,0
,-0.8504,0.72146,0
,-0.75901,0.85548,0
,-0.86958,0.76929,0
,-0.77843,0.89195,0
,-0.88311,0.80165,0
,-0.79492,0.89053,0
,-0.88572,0.81554,0
,-0.78762,0.90142,0
,-0.89167,0.80513,0
,-0.7729,0.8989,0
,-0.86208,0.7955,0
,-0.78131,0.89653,0
,-0.86776,0.76487,0
,-0.73585,0.89195,0
,-0.84109,0.6531,0
,-0.58867,0.86164,0
,-0.76162,0.49287,0
,-0.4899,0.86859,0
,-0.80995,0.50108,0
,-0.62777,1.27461,0
,-0.98188,1.21794,0
,-0.78261,1.88033,0
,-1.07311,1.78577,0
,-0.92671,2.04625,0
,-1.03672,1.88507,0
,-0.90521,2.04862,0
,-1.00267,1.77914,0
,-0.87802,1.93906,0
,-1.02023,1.7752,0
,-0.89878,2.02178,0
,-1.17653,1.97584,0
,-0.99123,2.34998,0
,-1.27336,2.28462,0
,-1.1549,2.48085,0
,-1.28922,2.31588,0
,-1.19022,2.45985,0
,-1.24081,2.2079,0
,-1.1278,2.36656,0
,-1.1841,2.10813,0
,-1.03889,2.25289,0
,-1.08384,1.96179,0
,-0.96392,2.1397,0
,-1.02808,1.7984,0
,-0.97083,2.00631,0
,-1.01668,1.77062,0
,-0.94321,1.87023,0
,-1.01001,1.7853,0
,-0.94214,1.87339,0
,-1.00788,1.81561,0
,-0.93405,1.90102,0
,-0.9893,1.82382,0
,-0.92119,1.89044,0
,-1.00078,1.84245,0
,-0.90935,1.92343,0
,-0.97035,1.80614,0
,-0.89728,1.8977,0
,-0.95015,1.77441,0
,-0.89597,1.86897,0
,-0.96854,1.78246,0
,-0.8957,1.95153,0
,-1.02157,1.93622,0
,-0.92253,2.21185,0
,-1.15116,1.98705,0
,-0.98164,2.24405,0
,-1.19302,1.61386,0
,-1.07816,2.01941,0
,-1.18268,1.55908,0
,-1.0368,1.89691,0
,-1.19811,1.52277,0
,-1.03377,1.75799,0
,-1.15009,1.47699,0
,-0.96333,1.67353,0
,-1.02536,1.62081,0
,-0.9056,1.83582,0
,-0.96179,1.76573,0
,-0.84503,2.04436,0
,-0.87625,1.89281,0
,-0.73917,2.1225,0
,-0.84243,1.89328,0
,-0.70436,2.09929,0
,-0.75617,1.75294,0
,-0.58311,1.99289,0
,-0.73877,1.76762,0
,-0.59928,2.06188,0
,-0.70409,1.78925,0
,-0.58315,2.0974,0
,-0.67134,1.50825,0
,-0.45932,1.94064,0
,-0.60469,1.40106,0
,-0.44737,1.64654,0
,-0.5444,1.28819,0
,-0.38277,1.57929,0
,-0.617,1.22962,0
,-0.36762,1.65491,0
,-0.65599,1.41258,0
,-0.39607,1.87244,0
,-0.64174,1.57092,0
,-0.41339,1.93464,0
,-0.58492,1.75294,0
,-0.41197,2.13071,0
,-0.53544,1.79777,0
,-0.41683,2.08477,0
,-0.53572,1.65617,0
,-0.44216,1.88996,0
,-0.50356,1.5545,0
,-0.41781,1.78814,0
,-0.49985,1.45473,0
,-0.39698,1.69279,0
,-0.46718,1.45221,0
,-0.35389,1.66943,0
,-0.39382,1.34786,0
,-0.30066,1.58418,0
,-0.36983,1.23041,0
,-0.27339,1.47194,0
,-0.33925,1.06371,0
,-0.26203,1.36586,0
,-0.34919,0.8408,0
,-0.25785,1.13206,0
,-0.3254,0.77182,0
,-0.2219,1.0866,0
,-0.35693,0.70125,0
,-0.24944,0.98462,0
,-0.36352,0.62816,0
,-0.2805,0.88421,0
,-0.37938,0.56565,0
,-0.26937,0.80023,0
,-0.40452,0.5426,0
,-0.26495,0.82154,0
,-0.41063,0.54244,0
,-0.28369,0.79155,0
,-0.33953,0.65389,0
,-0.23366,0.83701,0
,-0.31411,0.67536,0
,-0.18465,0.91816,0
,-0.24865,0.75856,0
,-0.14547,0.9491,0
,-0.20126,0.84207,0
,-0.11516,1.00688,0
,-0.17139,0.84727,0
,-0.07073,1.03766,0
,-0.15218,0.83401,0
,-0.05215,1.02029,0
,-0.1285,0.75414,0
,-0.05156,0.95652,0
,-0.13548,0.69162,0
,-0.03348,0.87743,0
,-0.10116,0.59454,0
,-0.02153,0.80955,0
,-0.09938,0.54418,0
,-0.00941,0.70946,0
,-0.05444,0.48877,0
,0.01694,0.66715,0
,-0.05933,0.42752,0
,0.04472,0.60416,0
,-0.03652,0.39026,0
,0.04753,0.58412,0
,-0.00827,0.33501,0
,0.05802,0.52097,0
,0.00645,0.31527,0
,0.0826,0.45562,0
,0.00688,0.27028,0
,0.08789,0.44425,0
,-0.00653,0.14825,0
,0.07432,0.32932,0
,0.03703,0.1451,0
,0.15663,0.31149,0
,0.08063,0.07895,0
,0.41899,0.30628,0
,0.29454,-0.51067,0
,0.48351,0.15441,0
,0.37223,-1.10787,0
,0.49282,-0.44547,0
,0.39685,-1.4217,0
,0.54664,-0.956,0
,0.4869,-1.54925,0
,0.6164,-1.27426,0
,0.50698,-1.73932,0
,0.62718,-1.44538,0
,0.47013,-1.67839,0
,0.59679,-1.42486,0
,0.41359,-1.48469,0
,0.51144,-1.17748,0
,0.37981,-1.26905,0
,0.50643,-1.01536,0
,0.3553,-1.23132,0
,0.48899,-1.03635,0
,0.36537,-1.38239,0
,0.51859,-1.0433,0
,0.40877,-1.47758,0
,0.58827,-1.10439,0
,0.43588,-1.51784,0
,0.61368,-1.19959,0
,0.44669,-1.50884,0
,0.57351,-1.31056,0
,0.44393,-1.49763,0
,0.55627,-1.25689,0
,0.38048,-1.51942,0
,0.56416,-1.20701,0
,0.43856,-1.43891,0
,0.57087,-1.19406,0
,0.45375,-1.42865,0
,0.53338,-1.30899,0
,0.4167,-1.56599,0
,0.54581,-1.34814,0
,0.43801,-1.57925,0
,0.58018,-1.31546,0
,0.45399,-1.52336,0
,0.54498,-1.37181,0
,0.4186,-1.52763,0
,0.53512,-1.3805,0
,0.45123,-1.50063,0
,0.52723,-1.35382,0
,0.40372,-1.54673,0
,0.5451,-1.32019,0
,0.30839,-1.52747,0
,0.51349,-1.28104,0
,0.27094,-1.41239,0
,0.43126,-1.00399,0
,0.40593,-1.41254,0
,0.67413,-0.97163,0
,0.59541,-1.78984,0
,0.98854,-1.41144,0
,0.85375,-2.09483,0
,1.04769,-1.71959,0
,0.88997,-2.11962,0
,1.03408,-1.90524,0
,0.86669,-2.01085,0
,0.99296,-1.78826,0
,0.88997,-2.03579,0
,1.02685,-1.82836,0
,0.97966,-2.31537,0
,1.17333,-2.0099,0
,1.1092,-2.46976,0
,1.28598,-2.28553,0
,1.22809,-2.47528,0
,1.31123,-2.32815,0
,1.15427,-2.38798,0
,1.28894,-2.23359,0
,1.10423,-2.29058,0
,1.19917,-2.11962,0
,1.03159,-2.14645,0
,1.13103,-1.98811,0
,0.99233,-2.02442,0
,1.07172,-1.81636,0
,0.97477,-1.85661,0
,1.04883,-1.77089,0
,0.96222,-1.83688,0
,1.04477,-1.772,0
,0.96163,-1.86561,0
,1.02697,-1.78147,0
,0.95251,-1.85851,0
,1.02247,-1.78131,0
,0.94127,-1.87193,0
,1.0063,-1.78431,0
,0.93811,-1.91597,0
,1.01486,-1.7851,0
,0.92829,-1.92939,0
,1.0106,-1.84178,0
,0.94608,-1.98148,0
,1.00906,-1.8413,0
,0.94628,-2.16918,0
,1.04394,-1.90571,0
,0.96017,-2.28316,0
,1.06351,-2.14314,0
,0.90524,-2.21481,0
,0.99785,-2.03611,0
,0.83678,-2.21796,0
,0.94959,-2.08441,0
,0.77207,-2.21796,0
,0.8616,-2.0942,0
,0.75112,-2.21623,0
,0.86669,-1.97896,0
,0.8255,-2.02869,0
,1.00373,-1.76947,0
,0.92971,-1.84193,0
,1.09835,-1.69212,0
,0.96909,-1.77689,0
,1.10127,-1.54136,0
,0.99983,-1.63782,0
,1.07981,-1.44143,0
,0.93456,-1.51058,0
,1.09567,-1.22721,0
,0.89025,-1.54562,0
,1.10139,-1.25373,0
,0.95812,-1.51263,0
,1.13955,-1.22263,0
,0.74247,-1.37718,0
,1.10636,-0.96816,0
,0.67741,-1.34072,0
,1.03009,-0.77414,0
,0.64545,-1.12634,0
,0.88887,-0.67816,0
,0.6048,-1.24679,0
,0.91799,-0.62007,0
,0.77077,-1.16312,0
,0.97114,-0.80919,0
,0.86235,-1.20243,0
,1.01786,-0.96658,0
,0.79109,-1.35413,0
,1.03865,-1.02467,0
,0.79338,-1.36266,0
,0.98006,-1.05846,0
,0.77199,-1.33409,0
,1.03392,-0.86334,0
,0.65519,-1.3404,0
,1.02125,-0.77556,0
,0.6243,-1.34514,0
,1.01435,-0.68195,0
,0.58949,-1.31625,0
,0.93555,-0.68621,0
,0.48311,-1.21411,0
,0.86421,-0.6649,0
,0.46224,-1.11087,0
,0.79799,-0.57539,0
,0.45466,-1.04535,0
,0.69572,-0.56261,0
,0.3585,-0.93801,0
,0.62658,-0.49757,0
,0.36383,-0.80098,0
,0.54546,-0.4963,0
,0.3456,-0.78314,0
,0.49495,-0.50356,0
,0.29683,-0.78235,0
,0.43742,-0.52977,0
,0.27067,-0.80035,0
,0.40968,-0.54571,0
,0.2565,-0.88417,0
,0.34725,-0.60554,0
,0.21657,-0.88433,0
,0.36975,-0.60444,0
,0.2462,-0.8646,0
,0.36955,-0.61817,0
,0.26992,-0.73357,0
,0.39401,-0.52803,0
,0.31581,-0.63664,0
,0.41216,-0.4903,0
,0.33782,-0.59765,0
,0.42124,-0.4461,0
,0.35061,-0.54871,0
,0.43118,-0.37459,0
,0.31521,-0.5244,0
,0.46496,-0.28524,0
,0.26198,-0.50577,0
,0.39835,-0.3105,0
,0.2374,-0.454,0
,0.40956,-0.21799,0
,0.22769,-0.40395,0
,0.31742,-0.2082,0
,0.16152,-0.36764,0
,0.33976,-0.15879,0
,0.1457,-0.33528,0
,0.26707,-0.15642,0
,0.08466,-0.37854,0
,0.24521,-0.11475,0
,0.01967,-0.33907,0
,0.19601,-0.11064,0
,0.02736,-0.30276,0
,0.1863,-0.07102,0
,-0.01675,-0.32834,0
,0.15679,-0.04071,0
,-0.04055,-0.30529,0
,0.0884,-0.06202,0
,-0.07448,-0.25288,0
,0.04066,-0.05855,0
,-0.10964,-0.24072,0
,0.01525,-0.03108,0
,-0.36162,-0.2423,0
,-0.05621,-0.07844,0
,-0.67887,-0.22304,0
,-0.34919,0.15457,0
,-0.84085,-0.00219,0
,-0.53256,0.61743,0
,-0.95647,0.30312,0
,-0.65003,0.90947,0
,-1.08731,0.54102,0
,-0.82223,0.89953,0
,-1.11481,0.66352,0
,-0.88572,1.00245,0
,-1.04268,0.77418,0
,-0.88177,1.01019,0
,-0.92368,0.63637,0
,-0.69178,0.90979,0
,-0.81477,0.47424,0
,-0.64087,0.74577,0
,-0.75049,0.56217,0
,-0.65232,0.70362,0
,-0.81477,0.6179,0
,-0.70981,0.73977,0
,-0.88122,0.63163,0
,-0.73838,0.83701,0
,-0.90371,0.71104,0
,-0.79863,0.87174,0
,-0.91563,0.74908,0
,-0.82621,0.89258,0
,-0.88875,0.72098,0
,-0.80569,0.8558,0
,-0.86315,0.72951,0
,-0.7832,0.81918,0
,-0.85786,0.73835,0
,-0.77464,0.84064,0
,-0.85352,0.73424,0
,-0.76229,0.85154,0
,-0.86054,0.76929,0
,-0.7834,0.8839,0
,-0.87329,0.79392,0
,-0.79958,0.90553,0
,-0.8792,0.7985,0
,-0.7976,0.89716,0
,-0.87175,0.80986,0
,-0.78991,0.9,0
,-0.86224,0.79913,0
,-0.77125,0.88753,0
,-0.86445,0.78681,0
,-0.77535,0.89969,0
,-0.83805,0.69762,0
,-0.65634,0.86259,0
,-0.71225,0.4774,0
,-0.48043,0.85138,0
,-0.80029,0.50771,0
,-0.59348,1.00198,0
,-0.93879,0.98004,0
,-0.75901,1.62349,0
,-1.05093,1.60455,0
,-0.9131,1.99542,0
,-1.04951,1.89312,0
,-0.9363,2.04657,0
,-0.99663,1.79209,0
,-0.89499,2.02131,0
,-0.98799,1.76746,0
,-0.89199,1.92406,0
,-1.11998,1.90275,0
,-0.94632,2.257,0
,-1.24893,2.22827,0
,-1.07445,2.46617,0
,-1.27936,2.36687,0
,-1.20285,2.48401,0
,-1.25608,2.27405,0
,-1.12215,2.4226,0
,-1.19527,2.15723,0
,-1.04095,2.30451,0
,-1.10361,2.03899,0
,-0.97174,2.19212,0
,-1.03538,1.84924,0
,-0.97051,2.07782,0
,-1.02741,1.77978,0
,-0.93346,1.87197,0
,-1.02915,1.77836,0
,-0.93717,1.86707,0
,-1.0168,1.78278,0
,-0.9303,1.89233,0
,-0.99012,1.80519,0
,-0.91586,1.89107,0
,-0.98365,1.80203,0
,-0.89526,1.90102,0
,-0.98128,1.82082,0
,-0.89574,1.91917,0
,-0.96017,1.77993,0
,-0.87763,1.86486,0
,-0.96511,1.77062,0
,-0.89392,1.92343,0
,-0.99498,1.87465,0
,-0.90138,2.11161,0
,-1.09702,2.07814,0
,-0.95942,2.21548,0
,-1.13995,1.83471,0
,-1.07169,2.12202,0
,-1.22924,1.58339,0
,-0.99683,1.91838,0
,-1.21614,1.50304,0
,-1.02252,1.85823,0
,-1.1594,1.46468,0
,-1.00674,1.67085,0
,-1.10846,1.51314,0
,-0.88497,1.88018,0
,-1.03282,1.64859,0
,-0.82487,2.07403,0
,-0.92541,1.87465,0
,-0.76055,2.15076,0
,-0.84752,1.93054,0
,-0.71332,2.12581,0
,-0.76181,1.80046,0
,-0.65551,2.06519,0
,-0.79579,1.73699,0
,-0.5835,2.11176,0
,-0.74134,1.89502,0
,-0.52952,2.23269,0
,-0.68041,1.61907,0
,-0.52052,1.99479,0
,-0.60327,1.36901,0
,-0.46765,1.77583,0
,-0.59119,1.24635,0
,-0.37468,1.58987,0
,-0.56851,1.27366,0
,-0.38794,1.55419,0
,-0.60591,1.35149,0
,-0.41059,1.76194,0
,-0.58906,1.59776,0
,-0.4768,1.94127,0
,-0.59187,1.72105,0
,-0.44315,2.04578,0
,-0.53489,1.81766,0
,-0.4205,2.12581,0
,-0.53939,1.6969,0
,-0.43778,2.02399,0
,-0.52317,1.63059,0
,-0.42022,1.81308,0
,-0.48655,1.52704,0
,-0.41844,1.76399,0
,-0.47227,1.41432,0
,-0.39654,1.65948,0
,-0.41473,1.34533,0
,-0.31119,1.62491,0
,-0.38427,1.27745,0
,-0.2741,1.53367,0
,-0.34785,1.15179,0
,-0.24869,1.42079,0
,-0.35827,0.89511,0
,-0.26045,1.31408,0
,-0.33688,0.81033,0
,-0.22813,1.11612,0
,-0.36817,0.66905,0
,-0.23516,1.01508,0
,-0.35069,0.64553,0
,-0.24865,0.89684,0
,-0.35724,0.61885,0
,-0.26961,0.8146,0
,-0.41134,0.52523,0
,-0.27596,0.82754,0
,-0.41533,0.55981,0
,-0.26017,0.80718,0
,-0.37883,0.6108,0
,-0.22952,0.83765,0
,-0.33779,0.6842,0
,-0.18994,0.88816,0
,-0.26365,0.7685,0
,-0.15806,0.95999,0
,-0.21282,0.80181,0
,-0.11264,1.02314,0
,-0.19365,0.85548,0
,-0.0718,1.05865,0
,-0.14681,0.85091,0
,-0.05136,1.01808,0
,-0.13537,0.75524,0
,-0.05732,0.97672,0
,-0.11205,0.71814,0
,-0.03711,0.9221,0
,-0.11702,0.61964,0
,-0.01869,0.84664,0
,-0.10321,0.55112,0
,-0.02244,0.78145,0
,-0.07235,0.50361,0
,0.02109,0.68704,0
,-0.05526,0.43588,0
,0.03837,0.64805,0
,-0.04422,0.38931,0
,0.04244,0.58001,0
,-0.02129,0.31875,0
,0.0637,0.52539,0
,-0.01257,0.29996,0
,0.09172,0.48229,0
,0.01245,0.28275,0
,0.08434,0.43051,0
,0.01584,0.22182,0
,0.09937,0.39263,0
,0.03652,0.09853,0
,0.11157,0.33296,0
,0.04551,0.01028,0
,0.25121,0.28039,0
,0.20631,-0.43,0
,0.45963,0.22561,0
,0.3076,-0.88812,0
,0.53172,-0.40616,0
,0.33676,-1.28688,0
,0.54009,-0.85734,0
,0.4547,-1.51721,0
,0.59115,-1.19517,0
,0.53464,-1.65139,0
,0.63605,-1.41207,0
,0.4734,-1.72448,0
,0.61293,-1.52668,0
,0.43588,-1.58825,0
,0.56416,-1.22737,0
,0.38644,-1.34719,0
,0.49811,-1.07472,0
,0.38439,-1.1909,0
,0.47767,-1.02499,0
,0.34134,-1.32004,0
,0.53303,-1.04109,0
,0.39808,-1.45311,0
,0.56562,-1.0875,0
,0.43765,-1.49558,0
,0.59178,-1.12397,0
,0.44294,-1.50126,0
,0.59001,-1.32272,0
,0.42077,-1.52384,0
,0.57663,-1.22674,0
,0.42223,-1.49463,0
,0.56388,-1.20669,0
,0.41086,-1.50268,0
,0.54917,-1.19769,0
,0.44381,-1.39676,0
,0.54041,-1.19895,0
,0.41094,-1.52794,0
,0.55579,-1.29036,0
,0.42302,-1.59203,0
,0.58101,-1.3052,0
,0.43174,-1.57041,0
,0.5689,-1.34308,0
,0.44069,-1.52984,0
,0.53827,-1.36108,0
,0.44373,-1.51973,0
,0.55781,-1.37734,0
,0.42104,-1.58904,0
,0.55627,-1.35619,0
,0.35732,-1.44459,0
,0.55023,-1.3112,0
,0.25555,-1.46274,0
,0.39591,-1.09113,0
,0.31999,-1.31451,0
,0.5584,-0.92427,0
,0.54226,-1.76205,0
,0.85612,-1.13376,0
,0.77475,-2.09704,0
,1.02626,-1.64097,0
,0.89652,-2.13714,0
,1.0555,-1.89766,0
,0.88105,-2.09562,0
,1.01671,-1.85788,0
,0.8777,-1.97422,0
,0.97907,-1.77926,0
,0.92505,-2.22412,0
,1.10123,-1.91518,0
,1.07965,-2.4475,0
,1.24905,-2.1785,0
,1.21219,-2.46265,0
,1.29474,-2.36604,0
,1.18252,-2.41608,0
,1.29731,-2.24859,0
,1.11583,-2.30195,0
,1.20963,-2.14819,0
,1.03688,-2.17929,0
,1.16646,-2.03989,0
,0.99612,-2.07936,0
,1.10913,-1.87556,0
,0.99288,-1.90129,0
,1.05874,-1.76837,0
,0.95626,-1.85535,0
,1.0617,-1.74074,0
,0.96048,-1.84809,0
,1.03411,-1.76521,0
,0.946,-1.85614,0
,1.0349,-1.76079,0
,0.93653,-1.86972,0
,1.01494,-1.78131,0
,0.92205,-1.86467,0
,1.00957,-1.78052,0
,0.93649,-1.94518,0
,1.00811,-1.81778,0
,0.93661,-1.9758,0
,0.99852,-1.85267,0
,0.93957,-2.0822,0
,1.02433,-1.89387,0
,0.96479,-2.2347,0
,1.05203,-2.04968,0
,0.93902,-2.25885,0
,1.02966,-2.05173,0
,0.84688,-2.20091,0
,1.0267,-1.9245,0
,0.76883,-2.2358,0
,0.91361,-2.08788,0
,0.74449,-2.21354,0
,0.84779,-2.00895,0
,0.77653,-2.05615,0
,0.9359,-1.85188,0
,0.89048,-1.90729,0
,1.0325,-1.7098,0
,0.96226,-1.84588,0
,1.11378,-1.62061,0
,0.99379,-1.72448,0
,1.07622,-1.51484,0
,0.93385,-1.55951,0
,1.0821,-1.33582,0
,0.93168,-1.43796,0
,1.16437,-1.15381,0
,0.85209,-1.64508,0
,1.14314,-1.1999,0
,0.85288,-1.53962,0
,1.19377,-1.03509,0
,0.70661,-1.26778,0
,0.964,-0.85607,0
,0.61605,-1.09761,0
,0.94064,-0.62354,0
,0.58713,-1.20243,0
,0.88137,-0.76846,0
,0.67607,-1.12571,0
,0.93922,-0.86744,0
,0.81662,-1.24884,0
,1.04536,-0.86207,0
,0.77992,-1.40418,0
,1.06979,-0.92443,0
,0.75064,-1.44538,0
,1.08608,-0.89159,0
,0.68786,-1.49637,0
,1.10104,-0.74446,0
,0.64509,-1.44333,0
,1.07807,-0.72978,0
,0.59683,-1.4247,0
,1.0063,-0.74083,0
,0.55106,-1.28767,0
,0.96889,-0.67358,0
,0.54471,-1.25673,0
,0.88934,-0.66048,0
,0.51744,-1.14717,0
,0.7523,-0.68574,0
,0.44894,-1.02199,0
,0.67887,-0.66064,0
,0.43055,-0.92285,0
,0.63641,-0.53593,0
,0.40289,-0.83176,0
,0.51551,-0.52267,0
,0.34497,-0.7642,0
,0.4751,-0.54761,0
,0.29087,-0.80145,0
,0.46011,-0.50451,0
,0.28882,-0.75252,0
,0.38715,-0.54698,0
,0.24257,-0.82734,0
,0.38912,-0.57287,0
,0.20939,-0.8807,0
,0.36663,-0.58265,0
,0.22821,-0.86539,0
,0.32804,-0.65275,0
,0.26467,-0.76104,0
,0.39094,-0.55897,0
,0.31028,-0.70437,0
,0.40234,-0.50183,0
,0.33313,-0.60697,0
,0.40475,-0.46473,0
,0.33625,-0.56734,0
,0.42254,-0.418,0
,0.32855,-0.53482,0
,0.41268,-0.3738,0
,0.28519,-0.48509,0
,0.4156,-0.28319,0
,0.29856,-0.43111,0
