Date,U1,U3
,-1.07267,1.80898
,-0.99458,1.98279
,-1.07311,1.80945
,-0.98022,1.91001
,-1.06608,1.80203
,-0.98251,1.8947
,-1.04292,1.82745
,-0.97201,1.90938
,-1.03558,1.80803
,-0.95236,1.90717
,-1.01408,1.82919
,-0.95078,1.93132
,-0.99652,1.7872
,-0.91188,1.89691
,-0.99588,1.75104
,-0.92841,1.85018
,-1.00914,1.76004
,-0.92076,1.89533
,-1.08116,1.86581
,-0.92024,2.19117
,-1.19882,1.95895
,-1.04387,2.16354
,-1.2371,1.65396
,-1.0578,2.01831
,-1.28413,1.58718
,-1.10451,1.85334
,-1.23161,1.49546
,-1.08163,1.74473
,-1.18292,1.46705
,-1.04959,1.67164
,-1.0898,1.58734
,-0.89854,1.90054
,-1.05322,1.70732
,-0.82657,2.08903
,-0.9567,1.87149
,-0.77057,2.09487
,-0.85119,1.87734
,-0.72753,2.04751
,-0.76813,1.76225
,-0.61096,1.93843
,-0.76008,1.74931
,-0.61152,2.06346
,-0.69122,1.81214
,-0.5921,2.05856
,-0.68597,1.47431
,-0.48552,1.91696
,-0.63997,1.30319
,-0.3971,1.67338
,-0.63089,1.2282
,-0.3767,1.60707
,-0.56744,1.2432
,-0.39224,1.60092
,-0.58626,1.30713
,-0.40503,1.6077
,-0.59329,1.43279
,-0.38471,1.9078
,-0.53504,1.69816
,-0.40712,1.99968
,-0.53765,1.81009
,-0.43214,1.99258
,-0.56456,1.71695
,-0.45794,1.89786
,-0.56069,1.65901
,-0.4596,1.84782
,-0.53923,1.64906
,-0.44993,1.80424
,-0.51334,1.58103
,-0.37287,1.81719
,-0.47061,1.47431
,-0.32378,1.70511
,-0.40246,1.28771
,-0.31881,1.53667
,-0.37788,1.08186
,-0.2977,1.37028
,-0.42361,0.88879
,-0.25402,1.1911
,-0.39209,0.8037
,-0.27876,1.06039
,-0.40649,0.68546
,-0.29565,0.95146
,-0.3956,0.58743
,-0.27612,0.85327
,-0.39599,0.5939
,-0.31119,0.79155
,-0.40925,0.56912
,-0.2962,0.78981
,-0.38459,0.58459
,-0.2715,0.79423
,-0.33688,0.65342
,-0.21748,0.87238
,-0.27071,0.71151
,-0.17467,0.92921
,-0.22403,0.74908
,-0.13185,0.94562
,-0.20489,0.8288
,-0.0967,0.98288
,-0.16117,0.81554
,-0.09445,0.95462
,-0.13864,0.79407
,-0.0671,0.9723
,-0.12818,0.75887
,-0.05357,0.94405
,-0.11114,0.69967
,-0.02974,0.90347
,-0.10577,0.6089
,-0.01316,0.7955
,-0.0922,0.54986
,-0.01344,0.71293
,-0.06647,0.47582
,0.01474,0.64047
,-0.05171,0.39752
,0.03024,0.60164
,-0.03005,0.38505
,0.04334,0.54812
,-0.02899,0.33911
,0.05348,0.53265
,0.00747,0.3137
,0.07704,0.46351
,0.00968,0.24234
,0.10151,0.40115
,0.02586,0.15788
,0.11086,0.40652
,0.05214,0.05764
,0.18244,0.28496
,0.15837,-0.26472
,0.41181,0.23034
,0.32918,-0.91133
,0.50481,-0.16353
,0.30563,-1.32367
,0.53891,-0.70689
,0.3428,-1.48658
,0.60981,-1.07693
,0.40834,-1.61682
,0.66324,-1.25326
,0.39946,-1.63355
,0.64039,-1.29636
,0.32176,-1.52494
,0.56882,-1.11671
,0.29596,-1.3445
,0.49061,-0.92664
,0.29501,-1.26305
,0.4807,-0.98821
,0.32457,-1.29793
,0.46133,-1.06177
,0.33992,-1.3254
,0.49988,-1.00857
,0.37069,-1.34151
,0.53074,-1.02073
,0.39101,-1.35808
,0.53753,-1.20132
,0.40889,-1.5802
,0.59738,-1.26257
,0.42601,-1.65171
,0.6237,-1.32351
,0.42432,-1.70207
,0.58278,-1.44206
,0.42755,-1.56567
,0.56037,-1.38066
,0.37973,-1.45406
,0.54952,-1.2441
,0.3714,-1.49795
,0.55185,-1.2149
,0.37097,-1.55004
,0.57647,-1.21458
,0.37776,-1.56251
,0.59435,-1.24868
,0.40755,-1.5652
,0.58606,-1.32414
,0.4154,-1.56267
,0.55954,-1.36929
,0.38975,-1.57577
,0.52798,-1.29778
,0.27236,-1.50253
,0.54052,-1.22784
,0.25725,-1.3052
,0.37286,-0.93911
,0.36387,-1.2662
,0.66884,-0.88275
,0.60058,-1.79173
,0.98696,-1.26463
,0.88693,-2.14614
,1.08498,-1.69796
,0.93223,-2.17108
,1.09457,-1.94076
,0.89861,-2.06515
,1.01896,-1.83625
,0.88098,-1.99932
,1.02658,-1.83388
,0.96917,-2.26027
,1.19688,-1.97991
,1.11796,-2.45429
,1.31715,-2.2508
,1.26037,-2.48554
,1.35981,-2.36809
,1.19459,-2.43266
,1.31025,-2.27637
,1.11351,-2.35878
,1.26949,-2.15782
,1.04078,-2.20581
,1.14914,-1.98054
,1.01758,-2.01606
,1.10135,-1.7941
,0.99181,-1.87887
,1.09914,-1.79552
,0.99363,-1.87445
,1.08987,-1.77863
,0.98215,-1.86356
,1.05913,-1.78936
,0.95567,-1.89513
,1.06327,-1.79221
,0.95614,-1.90018
,1.04761,-1.80294
,0.96048,-1.92813
,1.03676,-1.80626
,0.94959,-1.92071
,1.01774,-1.8012
,0.94987,-1.95465
,1.03419,-1.83041
,0.97201,-2.17013
,1.0729,-1.84541
,0.9872,-2.20881
,1.07326,-2.08425
,0.91128,-2.13809
,1.03191,-2.00374
,0.8294,-2.23265
,0.9477,-2.1152
,0.77566,-2.23501
,0.87174,-2.09767
,0.76481,-2.21054
,0.891,-1.95575
,0.83607,-2.02837
,1.04043,-1.79505
,0.946,-1.8855
,1.11753,-1.66007
,0.99414,-1.79615
,1.12199,-1.57009
,1.01932,-1.62598
,1.10222,-1.42596
,0.93164,-1.48753
,1.10167,-1.19501
,0.91416,-1.57278
,1.16216,-1.09019
,0.86799,-1.56757
,1.19428,-1.07456
,0.8105,-1.43196
,1.22742,-0.96626
,0.73091,-1.38208
,1.11201,-0.69395
,0.6357,-1.13802
,0.94079,-0.64817
,0.69169,-1.12318
,0.9415,-0.63901
,0.7259,-1.11513
,0.96794,-0.75283
,0.78769,-1.11308
,0.98167,-0.79909
,0.83311,-1.1988
,0.9404,-1.0272
,0.89056,-1.23289
,1.02764,-1.00904
,0.86744,-1.24758
,1.07152,-0.90138
,0.74839,-1.40039
,1.1156,-0.7844
,0.77077,-1.37513
,1.17187,-0.76751
,0.6924,-1.3655
,1.09946,-0.71179
,0.56779,-1.29099
,0.99714,-0.67816
,0.52719,-1.21585
,0.96786,-0.62812
,0.52774,-1.0253
,0.78517,-0.5746
,0.43915,-0.91938
,0.68321,-0.5053
,0.40297,-0.87091
,0.59289,-0.55866
,0.37271,-0.78409
,0.53026,-0.57176
,0.32038,-0.78504
,0.49882,-0.51525
,0.31348,-0.80366
,0.41552,-0.55819
,0.25445,-0.84755
,0.39918,-0.58818
,0.25421,-0.83382
,0.36422,-0.65764
,0.27781,-0.73294
,0.39362,-0.5645
,0.32555,-0.66269
,0.44152,-0.48067
,0.33988,-0.60728
,0.44791,-0.42463
,0.37811,-0.53987
,0.4487,-0.39906
,0.3714,-0.52298
,0.4734,-0.34428
,0.35842,-0.45905
,0.45407,-0.32455
,0.33033,-0.43489
,0.46062,-0.24151
,0.28207,-0.40774
,0.43182,-0.17694
,0.22679,-0.40774
,0.38095,-0.19163
,0.23949,-0.34917
,0.36639,-0.16416
,0.15272,-0.32849
,0.30227,-0.09659
,0.12522,-0.28713
,0.25334,-0.13953
,0.09957,-0.31681
,0.2241,-0.11285
,0.05964,-0.3225
,0.18232,-0.0726
,0.04283,-0.25935
,0.14479,-0.06234
,-0.0308,-0.26566
,0.11476,-0.08459
,-0.08186,-0.2603
,0.08138,-0.03503
,-0.14164,-0.23504
,0.04666,-0.05018
,-0.55923,-0.23678
,-0.07381,-0.06565
,-0.76181,-0.18247
,-0.45096,0.47188
,-0.8695,0.02686
,-0.55035,0.8247
,-0.979,0.41962
,-0.66265,0.897
,-1.06466,0.619
,-0.83083,0.94515
,-1.00729,0.71009
,-0.85944,0.94594
,-0.95852,0.63921
,-0.73194,0.85469
,-0.84669,0.5044
,-0.63874,0.75066
,-0.80297,0.4864
,-0.63843,0.6621
,-0.78328,0.57449
,-0.65973,0.7033
,-0.82061,0.5999
,-0.6754,0.75824
,-0.82629,0.60164
,-0.70882,0.72525
,-0.88686,0.62753
,-0.7486,0.76708
,-0.95635,0.70662
,-0.78628,0.85343
,-0.98121,0.77418
,-0.8764,0.90411
,-0.9745,0.84791
,-0.88311,0.94752
,-0.94301,0.77813
,-0.85304,0.91752
,-0.90304,0.75161
,-0.80408,0.88137
,-0.86685,0.72982
,-0.78695,0.83559
,-0.87853,0.74577
,-0.78356,0.85548
,-0.90324,0.75508
,-0.81647,0.86559
,-0.91661,0.78492
,-0.83245,0.89574
,-0.93078,0.78571
,-0.82566,0.89527
,-0.91259,0.76298
,-0.81714,0.88611
,-0.86784,0.69904
,-0.6698,0.87238
,-0.69864,0.48782
,-0.47917,0.90663
,-0.85912,0.48608
,-0.52025,0.91579
,-0.9543,0.91752
,-0.70531,1.63249
,-1.09808,1.61512
,-0.93054,2.0052
,-1.09923,1.97316
,-0.99648,2.06298
,-1.06466,1.84908
,-0.9292,2.0232
,-0.99987,1.83092
,-0.91602,1.93527
,-1.14591,1.90007
,-0.97363,2.20253
,-1.30236,2.1787
,-1.12409,2.4357
,-1.34379,2.37129
,-1.26594,2.45212
,-1.35137,2.30325
,-1.21547,2.43065
,-1.25063,2.16859
,-1.11781,2.35235
,-1.1628,2.01894
,-1.0415,2.20759
,-1.08262,1.84182
,-1.00733,2.04293
,-1.07137,1.81561
,-0.97545,1.91175
,-1.08155,1.80298
,-0.98697,1.86707
,-1.05736,1.80756
,-0.97825,1.91791
,-1.03815,1.81403
,-0.96917,1.90607
,-1.02808,1.82335
,-0.93839,1.93559
,-1.0256,1.82713
,-0.93587,1.91128
,-0.98985,1.7561
,-0.92679,1.86755
,-1.00946,1.76683
,-0.91657,1.88223
,-1.05791,1.84608
,-0.94222,2.10845
,-1.17179,1.96811
,-0.99825,2.18028
,-1.24124,1.62649
,-1.12069,2.0052
,-1.25517,1.62823
,-1.08723,1.84908
,-1.26318,1.52609
,-1.10554,1.76794
,-1.21382,1.47983
,-1.04335,1.6328
,-1.09722,1.60786
,-0.97442,1.78293
,-1.02398,1.73226
,-0.86705,2.01341
,-0.95343,1.86834
,-0.80467,2.0764
,-0.85111,1.91112
,-0.75613,2.11145
,-0.7924,1.7872
,-0.66463,2.03536
,-0.82937,1.70116
,-0.6168,1.93685
,-0.7422,1.81703
,-0.55067,2.21943
,-0.71711,1.5433
,-0.48663,2.00805
,-0.69071,1.34533
,-0.44547,1.73431
,-0.65425,1.28898
,-0.35638,1.65364
,-0.59447,1.28866
,-0.39449,1.53446
,-0.58192,1.33239
,-0.39501,1.63154
,-0.56701,1.44384
,-0.3911,1.79809
,-0.59857,1.55782
,-0.39149,1.96858
,-0.556,1.78072
,-0.43446,1.95422
,-0.57206,1.67953
,-0.45159,1.90607
,-0.55939,1.6699
,-0.44382,1.89959
,-0.56701,1.65064
,-0.44098,1.85618
,-0.53789,1.63754
,-0.42342,1.82208
,-0.45707,1.47305
,-0.36675,1.76146
,-0.42543,1.3387
,-0.30729,1.59176
,-0.38636,1.13206
,-0.29395,1.44353
,-0.38775,0.92431
,-0.27383,1.18479
,-0.41509,0.77797
,-0.28874,1.1068
,-0.42547,0.66668
,-0.29734,1.01603
,-0.42109,0.64284
,-0.30768,0.87143
,-0.40309,0.62437
,-0.31605,0.81207
,-0.41237,0.5879
,-0.29498,0.78066
,-0.42815,0.54276
,-0.27959,0.78934
,-0.35638,0.6359
,-0.23117,0.8146
,-0.29186,0.70283
,-0.17621,0.89416
,-0.25796,0.72951
,-0.1341,0.95399
,-0.22944,0.77955
,-0.11682,0.96725
,-0.17542,0.85012
,-0.07859,0.97246
,-0.16058,0.8097
,-0.06864,0.97735
,-0.13714,0.75461
,-0.03179,0.97499
,-0.1257,0.7224
,-0.04382,0.89179
,-0.11781,0.64852
,-0.02311,0.83401
,-0.09603,0.55775
,-0.02192,0.7243
,-0.0836,0.48608
,0.01256,0.65879
,-0.07318,0.42452
,0.02716,0.63684
,-0.04181,0.40841
,0.04768,0.5516
,-0.02887,0.35806
,0.04007,0.50597
,-0.00306,0.33327
,0.07104,0.45167
,0.00341,0.29096
,0.09164,0.42783
,0.02669,0.17414
,0.10561,0.38742
,0.0274,0.10626
,0.141,0.31164
,0.06505,0.0207
,0.41461,0.26792
,0.31095,-0.64596
,0.54277,0.13168
,0.30365,-1.18585
,0.56499,-0.39338
,0.36738,-1.45122
,0.59336,-0.91006
,0.45127,-1.49795
,0.60717,-1.20148
,0.44144,-1.55273
,0.62729,-1.34435
,0.41544,-1.51626
,0.51713,-1.19943
,0.36777,-1.30535
,0.48694,-1.10597
,0.35436,-1.20464
,0.45458,-0.97463
,0.31553,-1.32951
,0.4695,-0.99957
,0.34319,-1.3082
,0.4796,-1.04204
,0.37713,-1.24252
,0.5101,-1.1066
,0.37405,-1.40907
,0.52679,-1.12507
,0.42412,-1.51437
,0.59371,-1.12776
,0.41157,-1.56504
,0.62844,-1.28325
,0.43722,-1.67965
,0.59245,-1.41112
,0.38924,-1.6817
,0.6065,-1.39439
,0.35278,-1.57893
,0.59442,-1.22374
,0.35862,-1.54073
,0.53117,-1.24442
,0.3967,-1.47569
,0.52806,-1.3123
,0.38332,-1.55951
,0.55623,-1.28436
,0.39579,-1.5843
,0.55457,-1.32067
,0.43596,-1.56062
,0.53129,-1.41586
,0.44093,-1.53552
,0.54435,-1.38665
,0.29773,-1.49163
,0.52064,-1.26589
,0.23472,-1.47932
,0.38573,-1.08703
,0.28913,-1.31135
,0.52979,-0.85528
,0.41445,-1.5993
,0.87967,-1.12002
,0.78663,-2.04605
,1.08533,-1.59472
,0.95855,-2.15135
,1.08368,-1.95465
,0.90007,-2.12893
,1.05298,-1.86467
,0.87983,-1.99459
,1.01285,-1.82236
,0.92635,-2.23533
,1.10443,-1.93334
,1.07385,-2.46739
,1.28677,-2.21512
,1.22494,-2.49502
,1.37015,-2.38498
,1.22237,-2.46139
,1.34604,-2.35136
,1.1375,-2.37362
,1.2743,-2.18055
,1.03364,-2.21323
,1.1766,-1.99901
,1.0252,-2.03879
,1.11224,-1.82315
,1.02058,-1.88613
,1.08008,-1.78463
,1.02196,-1.89387
,1.09078,-1.80926
,1.00701,-1.88961
,1.08064,-1.80894
,0.96664,-1.88535
,1.05818,-1.79331
,0.95216,-1.8795
,1.0355,-1.77453
,0.94944,-1.88377
,1.01857,-1.8001
,0.95149,-1.93144
,1.01265,-1.83309
,0.95082,-1.94344
,1.04201,-1.83057
,0.96479,-2.08631
,1.06856,-1.90066
,0.99509,-2.17424
,1.0793,-2.03595
,0.92387,-2.17992
,1.04627,-2.02237
,0.85691,-2.21449
,0.99576,-2.00769
,0.79046,-2.22791
,0.90848,-2.11709
,0.7671,-2.22049
,0.86906,-2.01353
,0.81693,-2.07305
,0.98684,-1.84588
,0.91917,-1.91502
,1.10356,-1.71627
,0.99114,-1.82946
,1.1008,-1.60608
,1.01707,-1.68486
,1.10569,-1.48106
,0.93641,-1.53015
,1.11311,-1.28736
,0.92825,-1.48279
,1.18658,-1.14607
,0.88551,-1.5914
,1.1987,-1.12855
,0.83627,-1.54973
,1.23599,-1.02704
,0.81879,-1.39518
,1.02216,-0.81171
,0.67804,-1.12081
,0.9651,-0.70437
,0.66983,-1.13865
,0.92292,-0.68384
,0.75759,-1.01204
,0.89329,-0.81708
,0.7643,-1.18822
,0.96719,-0.82387
,0.76043,-1.31656
,1.06331,-0.76136
,0.78556,-1.34008
,1.05211,-0.9942
,0.87174,-1.25389
,1.08608,-0.8908
,0.777,-1.33503
,1.1285,-0.79309
,0.76568,-1.36392
,1.12361,-0.78867
,0.70747,-1.35271
,1.0952,-0.78993
,0.62994,-1.32509
,1.03411,-0.65748
,0.59427,-1.26494
,0.8749,-0.66522
,0.51172,-1.11071
,0.81997,-0.6548
,0.46105,-0.90612
,0.72712,-0.54429
,0.45892,-0.84155
,0.59573,-0.54161
,0.37342,-0.84423
,0.55647,-0.55156
,0.33127,-0.83303
,0.51061,-0.55045
,0.3117,-0.78472
,0.45064,-0.55897
,0.25567,-0.86176
,0.42412,-0.56703
,0.25169,-0.83587
,0.35763,-0.64548
,0.28507,-0.75409
,0.36087,-0.62496
,0.31119,-0.68416
,0.43402,-0.50704
,0.3516,-0.61091
,0.43166,-0.44942
,0.36959,-0.55534
,0.45237,-0.40395
,0.38269,-0.52993
,0.47538,-0.36559
,0.38569,-0.47262
,0.45671,-0.35249
,0.33644,-0.43726
,0.47763,-0.27103
,0.3046,-0.41074
,0.43438,-0.2052
,0.27639,-0.40269
,0.40498,-0.22446
,0.25425,-0.36764
,0.39244,-0.15563
,0.19076,-0.31586
,0.3089,-0.1359
,0.1528,-0.31571
,0.27102,-0.09991
,0.07471,-0.29408
,0.24825,-0.08633
,0.03249,-0.35233
,0.2067,-0.07749
,0.04295,-0.29582
,0.18756,-0.05807
,-0.01995,-0.28871
,0.14909,-0.03802
,-0.05751,-0.23946
,0.11066,-0.08381
,-0.08525,-0.21357
,0.0478,-0.07023
,-0.31554,-0.24056
,-0.0516,-0.04276
,-0.66226,-0.28208
,-0.29738,0.16688
,-0.83758,0.16104
,-0.52557,0.59359
,-0.91255,0.49319
,-0.71746,0.78776
,-0.97209,0.55081
,-0.82909,0.85833
,-1.01052,0.70883
,-0.91002,0.85943
,-0.95272,0.64332
,-0.80814,0.82612
,-0.87861,0.58696
,-0.67591,0.77971
,-0.82266,0.46493
,-0.65113,0.68231
,-0.75913,0.55491
,-0.64892,0.68373
,-0.78983,0.60448
,-0.68329,0.72651
,-0.81063,0.6048
,-0.69785,0.71467
,-0.84756,0.61932
,-0.73743,0.76692
,-0.90371,0.65989
,-0.78691,0.84475
,-0.96041,0.76534
,-0.87187,0.92384
,-0.98752,0.84759
,-0.89345,0.9401
,-0.98606,0.78602
,-0.84543,0.93236
,-0.93753,0.75998
,-0.78786,0.86069
,-0.87834,0.74214
,-0.79078,0.83354
,-0.90773,0.74972
,-0.77409,0.85975
,-0.88725,0.76061
,-0.80593,0.87269
,-0.89455,0.79723
,-0.83331,0.88106
,-0.91468,0.79281
,-0.82108,0.89558
,-0.90138,0.81223
,-0.81126,0.90568
,-0.88931,0.68878
,-0.77772,0.88958
,-0.84661,0.61364
,-0.45932,0.88674
,-0.79689,0.47456
,-0.53643,0.7112
,-0.90868,0.71609
,-0.64912,1.40769
,-1.09694,1.3526
,-0.88023,1.93464
,-1.10333,1.87939
,-1.01076,2.09361
,-1.08999,1.88712
,-0.93989,2.0513
,-1.00315,1.80061
,-0.9234,1.94853
,-1.1038,1.8194
,-0.93074,2.07103
,-1.24882,2.05651
,-1.06087,2.3896
,-1.33866,2.36419
,-1.23169,2.47864
,-1.34344,2.35803
,-1.23635,2.48322
,-1.28358,2.242
,-1.1594,2.41944
,-1.1888,2.06788
,-1.03629,2.26347
,-1.08617,1.86329
,-0.99971,2.12281
,-1.06052,1.79398
,-0.98239,1.88854
,-1.05965,1.81672
,-0.98933,1.90954
,-1.06663,1.8254
,-0.99103,1.92643
,-1.04971,1.83534
,-0.96282,1.95927
,-1.04836,1.8153
,-0.93555,1.9479
,-1.02923,1.82461
,-0.93003,1.89265
,-0.98993,1.77741
,-0.91243,1.87686
,-1.00125,1.76983
,-0.90454,1.85445
,-1.01735,1.77283
,-0.93204,2.06014
,-1.14042,2.00789
,-0.99048,2.16244
,-1.20892,1.82934
,-1.06995,2.09519
,-1.26618,1.60265
,-1.04146,1.87292
,-1.28153,1.52309
,-1.07378,1.80488
,-1.22747,1.48536
,-1.11363,1.68979
,-1.17621,1.49483
,-0.98681,1.78767
,-1.0649,1.67511
,-0.90789,2.04057
