Date,U1,U3,Aux1
,0.79701,-1.0924,0
,0.77917,-2.0069,0
,0.9767,-1.49653,0
,0.92166,-2.08062,0
,1.02417,-1.89734,0
,0.89123,-2.05442,0
,1.01368,-1.89876,0
,0.89226,-1.96491,0
,0.97532,-1.84588,0
,0.94032,-2.20281,0
,1.09117,-1.90034,0
,1.06438,-2.51506,0
,1.23812,-2.1444,0
,1.20146,-2.55232,0
,1.28712,-2.4546,0
,1.19657,-2.50938,0
,1.29214,-2.2519,0
,1.14125,-2.28806,0
,1.22557,-2.10351,0
,1.028,-2.13414,0
,1.16007,-2.01969,0
,1.01423,-2.07573,0
,1.10336,-1.93807,0
,0.99545,-1.97849,0
,1.07231,-1.88424,0
,0.97647,-1.94754,0
,1.06012,-1.8263,0
,0.95153,-1.86893,0
,1.04291,-1.75779,0
,0.94087,-1.82409,0
,1.01289,-1.72259,0
,0.94186,-1.84272,0
,1.00132,-1.74406,0
,0.94802,-1.87966,0
,1.00559,-1.77863,0
,0.9479,-1.94754,0
,1.01529,-1.83467,0
,0.9376,-1.95181,0
,1.02255,-1.85472,0
,0.94498,-2.00769,0
,1.02023,-1.9166,0
,0.95153,-2.34141,0
,1.03877,-1.96238,0
,0.92383,-2.32863,0
,1.00886,-2.11504,0
,0.89017,-2.24196,0
,0.99205,-2.06326,0
,0.84341,-2.24969,0
,0.93472,-2.12988,0
,0.82968,-2.18892,0
,0.93077,-1.98496,0
,0.86164,-2.00643,0
,1.00314,-1.77137,0
,0.94439,-1.87793,0
,1.0422,-1.74264,0
,0.9958,-1.80468,0
,1.06793,-1.66923,0
,0.98594,-1.73316,0
,1.07353,-1.55431,0
,0.94782,-1.64887,0
,1.05258,-1.32603,0
,0.85221,-1.45611,0
,1.02303,-1.25989,0
,0.87877,-1.5742,0
,1.02287,-1.17638,0
,0.85324,-1.4869,0
,0.97741,-1.19153,0
,0.73675,-1.29841,0
,0.89364,-0.91922,0
,0.69358,-1.14702,0
,0.8438,-0.8346,0
,0.70223,-1.19643,0
,0.81098,-0.83824,0
,0.70988,-1.19595,0
,0.89782,-0.88102,0
,0.74745,-1.33503,0
,0.93227,-0.96737,0
,0.75992,-1.44175,0
,1.00132,-0.89459,0
,0.75127,-1.55999,0
,0.97516,-1.0032,0
,0.701,-1.49163,0
,0.97773,-0.95758,0
,0.65523,-1.40402,0
,0.94695,-0.83729,0
,0.60721,-1.32588,0
,0.81887,-0.80145,0
,0.60038,-1.2209,0
,0.81575,-0.8054,0
,0.58397,-1.18064,0
,0.77649,-0.79987,0
,0.52356,-1.07708,0
,0.71627,-0.74857,0
,0.49337,-1.0051,0
,0.63834,-0.73136,0
,0.44136,-0.90864,0
,0.58377,-0.71352,0
,0.38877,-0.85181,0
,0.52442,-0.64264,0
,0.36908,-0.7983,0
,0.45715,-0.63428,0
,0.34078,-0.76767,0
,0.43935,-0.60018,0
,0.31498,-0.76167,0
,0.41808,-0.59023,0
,0.2872,-0.78961,0
,0.39622,-0.62354,0
,0.27836,-0.83745,0
,0.39476,-0.62717,0
,0.26897,-0.79593,0
,0.37669,-0.6046,0
,0.27911,-0.70389,0
,0.39255,-0.53908,0
,0.29324,-0.64975,0
,0.39662,-0.48478,0
,0.30886,-0.5926,0
,0.38364,-0.45857,0
,0.29963,-0.56782,0
,0.39453,-0.40821,0
,0.29892,-0.55045,0
,0.38896,-0.39795,0
,0.28696,-0.50609,0
,0.37444,-0.35928,0
,0.27962,-0.51241,0
,0.35317,-0.31902,0
,0.24076,-0.43189,0
,0.33755,-0.2914,0
,0.19479,-0.45131,0
,0.3252,-0.20789,0
,0.1751,-0.37712,0
,0.28637,-0.15248,0
,0.12885,-0.38217,0
,0.23184,-0.16526,0
,0.09397,-0.35249,0
,0.19972,-0.12296,0
,0.071,-0.29739,0
,0.18737,-0.1007,0
,0.02428,-0.28682,0
,0.13473,-0.1108,0
,0.00144,-0.27261,0
,0.11334,-0.08065,0
,-0.03143,-0.24467,0
,0.09997,-0.05855,0
,-0.05653,-0.22667,0
,0.04689,-0.04671,0
,-0.16697,-0.23283,0
,0.02006,-0.01529,0
,-0.4115,-0.17694,0
,-0.14989,0.16909,0
,-0.60122,0.07785,0
,-0.35271,0.48814,0
,-0.6795,0.40147,0
,-0.46757,0.8397,0
,-0.71486,0.56391,0
,-0.58835,0.88595,0
,-0.81114,0.63968,0
,-0.62994,0.88485,0
,-0.85924,0.74529,0
,-0.75605,0.93899,0
,-0.86875,0.79171,0
,-0.74437,0.98493,0
,-0.80108,0.78413,0
,-0.68617,0.95115,0
,-0.75574,0.69257,0
,-0.63803,0.85517,0
,-0.75179,0.65294,0
,-0.61822,0.87601,0
,-0.75085,0.70409,0
,-0.66467,0.87916,0
,-0.78809,0.76155,0
,-0.70038,0.90505,0
,-0.8006,0.79676,0
,-0.72685,0.92873,0
,-0.80435,0.82707,0
,-0.72109,0.91926,0
,-0.79464,0.79976,0
,-0.7078,0.89984,0
,-0.77716,0.79486,0
,-0.69355,0.89195,0
,-0.77492,0.7805,0
,-0.67473,0.88153,0
,-0.7733,0.80323,0
,-0.69174,0.91768,0
,-0.78581,0.8498,0
,-0.70961,0.9622,0
,-0.81698,0.89132,0
,-0.71371,0.98051,0
,-0.80759,0.87853,0
,-0.71853,0.97341,0
,-0.7877,0.85612,0
,-0.7132,0.96299,0
,-0.78857,0.84506,0
,-0.71253,0.93915,0
,-0.78316,0.79329,0
,-0.67978,0.94278,0
,-0.72137,0.71577,0
,-0.53962,0.89258,0
,-0.67512,0.51844,0
,-0.4568,0.89242,0
,-0.84941,0.61253,0
,-0.65658,1.34044,0
,-1.00015,1.32118,0
,-0.77902,1.87102,0
,-1.04639,1.84197,0
,-0.94897,2,0
,-1.04059,1.88018,0
,-0.92951,2.02225,0
,-0.99624,1.82271,0
,-0.89704,1.93874,0
,-1.07958,1.8827,0
,-0.93236,2.13876,0
,-1.19365,2.12313,0
,-1.02789,2.47848,0
,-1.27012,2.44138,0
,-1.15932,2.56136,0
,-1.28208,2.30073,0
,-1.17526,2.53073,0
,-1.23749,2.1517,0
,-1.12665,2.34872,0
,-1.16347,2.05983,0
,-1.04059,2.1989,0
,-1.07532,1.98831,0
,-1.0009,2.12123,0
,-1.05468,1.91775,0
,-0.96775,2.0232,0
,-1.04805,1.86376,0
,-0.97979,1.97205,0
,-1.01806,1.80835,0
,-0.94944,1.89723,0
,-1.0097,1.74473,0
,-0.9202,1.87213,0
,-0.98207,1.74236,0
,-0.92095,1.85981,0
,-0.99001,1.81545,0
,-0.9275,1.91585,0
,-0.99778,1.83298,0
,-0.92936,1.91301,0
,-0.98874,1.77504,0
,-0.90537,1.87528,0
,-0.99312,1.78641,0
,-0.90028,1.92312,0
,-1.07989,1.90038,0
,-0.94972,2.0783,0
,-1.1525,1.94364,0
,-1.05697,2.10261,0
,-1.1579,1.69816,0
,-1.06916,1.97916,0
,-1.14587,1.62712,0
,-1.0634,1.75846,0
,-1.13983,1.58908,0
,-1.00563,1.70511,0
,-1.05507,1.64022,0
,-0.92802,1.78972,0
,-1.00638,1.71837,0
,-0.89061,1.94143,0
,-0.97872,1.81972,0
,-0.85588,2.08098,0
,-0.94151,1.94853,0
,-0.83639,2.10466,0
,-0.87214,1.79888,0
,-0.77878,2.06551,0
,-0.81741,1.65948,0
,-0.66479,2.01089,0
,-0.84188,1.65964,0
,-0.67489,2.02399,0
,-0.78233,1.62981,0
,-0.63125,2.04657,0
,-0.70886,1.37201,0
,-0.5749,1.81687,0
,-0.68349,1.38449,0
,-0.52443,1.55987,0
,-0.64971,1.3286,0
,-0.48454,1.59571,0
,-0.62651,1.37817,0
,-0.53007,1.62349,0
,-0.67939,1.44905,0
,-0.56803,1.75831,0
,-0.67209,1.62554,0
,-0.59246,1.89281,0
,-0.65236,1.76083,0
,-0.55245,2.06977,0
,-0.64884,1.77425,0
,-0.54672,2.02368,0
,-0.63397,1.58324,0
,-0.49223,1.80977,0
,-0.57052,1.47131,0
,-0.45246,1.67843,0
,-0.54104,1.39964,0
,-0.45329,1.55987,0
,-0.54448,1.36349,0
,-0.43478,1.49499,0
,-0.51555,1.2533,0
,-0.39362,1.42316,0
,-0.43667,1.17642,0
,-0.34556,1.36712,0
,-0.42129,1.08202,0
,-0.31952,1.28724,0
,-0.39903,0.91468,0
,-0.31135,1.1188,0
,-0.37354,0.82786,0
,-0.30713,1.01051,0
,-0.37141,0.73567,0
,-0.30015,0.93157,0
,-0.38191,0.67252,0
,-0.28109,0.82454,0
,-0.37835,0.60385,0
,-0.3018,0.81981,0
,-0.37634,0.58917,0
,-0.3007,0.76676,0
,-0.381,0.5958,0
,-0.26665,0.78666,0
,-0.3473,0.64821,0
,-0.22379,0.80749,0
,-0.29766,0.71246,0
,-0.20698,0.86101,0
,-0.28385,0.70614,0
,-0.18003,0.90995,0
,-0.2496,0.73851,0
,-0.16259,0.91437,0
,-0.22091,0.78271,0
,-0.14346,0.93236,0
,-0.20343,0.75808,0
,-0.10664,0.93757,0
,-0.2058,0.74877,0
,-0.10917,0.91673,0
,-0.17285,0.68468,0
,-0.09101,0.83765,0
,-0.17163,0.59217,0
,-0.08304,0.7835,0
,-0.15967,0.52065,0
,-0.05365,0.69367,0
,-0.11039,0.4643,0
,-0.03258,0.62058,0
,-0.08983,0.39799,0
,-0.02023,0.54718,0
,-0.07594,0.35711,0
,0.00286,0.49319,0
,-0.07519,0.30265,0
,0.02113,0.43715,0
,-0.03262,0.27234,0
,0.02693,0.39815,0
,-0.01861,0.21487,0
,0.05652,0.37195,0
,-0.01253,0.14968,0
,0.07645,0.30943,0
,0.00503,0.08053,0
,0.13449,0.24597,0
,0.08371,-0.11427,0
,0.32354,0.18662,0
,0.2838,-0.69568,0
,0.44002,-0.10291,0
,0.33952,-1.02357,0
,0.47116,-0.70026,0
,0.36892,-1.32067,0
,0.52324,-1.00541,0
,0.42467,-1.3535,0
,0.61431,-1.09666,0
,0.48181,-1.57293,0
,0.69094,-1.07124,0
,0.4867,-1.63403,0
,0.68238,-1.23068,0
,0.4577,-1.59172,0
,0.62793,-1.213,0
,0.41986,-1.46432,0
,0.56566,-1.14007,0
,0.44586,-1.3565,0
,0.53772,-1.14007,0
,0.46883,-1.30962,0
,0.55599,-1.17085,0
,0.50347,-1.40702,0
,0.60354,-1.17149,0
,0.50509,-1.43196,0
,0.61368,-1.2089,0
,0.48962,-1.44412,0
,0.62023,-1.25152,0
,0.48023,-1.46543,0
,0.61743,-1.17559,0
,0.4768,-1.44191,0
,0.59186,-1.23132,0
,0.49594,-1.35966,0
,0.58361,-1.24047,0
,0.49684,-1.38792,0
,0.56515,-1.22058,0
,0.48359,-1.53615,0
,0.61995,-1.2902,0
,0.48205,-1.55194,0
,0.62465,-1.28752,0
,0.48082,-1.54026,0
,0.61467,-1.30614,0
,0.4867,-1.49874,0
,0.61344,-1.26684,0
,0.48248,-1.50695,0
,0.60346,-1.28246,0
,0.50383,-1.49084,0
,0.60034,-1.22548,0
,0.32504,-1.38871,0
,0.54672,-1.17764,0
,0.3248,-1.36582,0
,0.49234,-0.88528,0
,0.43012,-1.40623,0
,0.69619,-0.95442,0
,0.675,-1.86214,0
,0.95003,-1.40086,0
,0.91152,-2.09815,0
,1.01628,-1.82836,0
,0.90753,-2.07431,0
,1.01687,-1.92229,0
,0.87257,-1.96964,0
,0.97556,-1.84698,0
,0.89159,-2.08346,0
,1.02993,-1.8743,0
,1.02165,-2.40677,0
,1.19988,-2.03595,0
,1.1721,-2.561,0
,1.29446,-2.38514,0
,1.22924,-2.54664,0
,1.29841,-2.34915,0
,1.15924,-2.3662,0
,1.28452,-2.14235,0
,1.06276,-2.18608,0
,1.21495,-2.04289,0
,1.02977,-2.09909,0
,1.09003,-1.96475,0
,0.99876,-2.00864,0
,1.06694,-1.87745,0
,0.99312,-1.95338,0
,1.05317,-1.84035,0
,0.96885,-1.88487,0
,1.04875,-1.77847,0
,0.94411,-1.83625,0
,1.02216,-1.72227,0
,0.94332,-1.82252,0
,1.0076,-1.74643,0
,0.93855,-1.86261,0
,1.00018,-1.76995,0
,0.94569,-1.92292,0
,1.01364,-1.82094,0
,0.93634,-1.93839,0
,1.00989,-1.81667,0
,0.93926,-2.02032,0
,1.0087,-1.83546,0
,0.93981,-2.22065,0
,1.02879,-1.93302,0
,0.94296,-2.34031,0
,1.00582,-2.20423,0
,0.89905,-2.24985,0
,0.98578,-2.07052,0
,0.85051,-2.23643,0
,0.95567,-2.11409,0
,0.82999,-2.2287,0
,0.91712,-2.02363,0
,0.83335,-2.06515,0
,0.97189,-1.87177,0
,0.90501,-1.92086,0
,1.01486,-1.72827,0
,0.95792,-1.8503,0
,1.06241,-1.67318,0
,0.97836,-1.75874,0
,1.0671,-1.58162,0
,0.96968,-1.65313,0
,1.0729,-1.47411,0
,0.90793,-1.50221,0
,1.00902,-1.32509,0
,0.89092,-1.54641,0
,0.99454,-1.24868,0
,0.84759,-1.54089,0
,0.99742,-1.17259,0
,0.72251,-1.31214,0
,0.92904,-1.03036,0
,0.71608,-1.1557,0
,0.91736,-0.86728,0
,0.69378,-1.14402,0
,0.82072,-0.77935,0
,0.684,-1.25594,0
,0.87581,-0.85023,0
,0.7317,-1.26905,0
,0.91171,-0.85339,0
,0.78241,-1.31246,0
,0.95338,-0.94906,0
,0.7783,-1.42328,0
,0.9565,-1.08561,0
,0.80699,-1.3835,0
,0.90023,-1.16059,0
,0.74887,-1.29146,0
,0.87628,-1.0373,0
,0.65101,-1.23211,0
,0.81539,-0.91306,0
,0.62524,-1.21774,0
,0.78983,-0.84281,0
,0.60512,-1.12397,0
,0.76169,-0.82119,0
,0.56306,-1.06272,0
,0.74338,-0.79972,0
,0.54542,-1.00747,0
,0.65156,-0.76799,0
,0.47155,-0.91796,0
,0.60472,-0.71005,0
,0.43406,-0.83176,0
,0.53768,-0.61928,0
,0.39291,-0.77288,0
,0.49404,-0.62575,0
,0.36201,-0.77919,0
,0.4536,-0.6057,0
,0.3366,-0.74873,0
,0.42767,-0.59907,0
,0.29312,-0.78709,0
,0.39524,-0.60081,0
,0.28866,-0.78535,0
,0.37787,-0.61438,0
,0.26932,-0.8365,0
,0.35858,-0.64233,0
,0.26711,-0.77998,0
,0.35976,-0.58202,0
,0.28424,-0.66553,0
,0.40861,-0.44405,0
,0.30377,-0.61028,0
,0.38877,-0.45952,0
,0.27828,-0.62654,0
,0.41098,-0.38943,0
,0.26392,-0.61896,0
,0.43375,-0.34807,0
,0.28029,-0.58044,0
,0.42345,-0.29203,0
,0.25137,-0.60823,0
,0.38549,-0.25382,0
,0.2217,-0.49867,0
,0.37089,-0.20931,0
,0.20157,-0.48288,0
,0.31439,-0.18547,0
,0.18701,-0.45242,0
,0.30933,-0.17773,0
,0.10265,-0.39874,0
,0.23922,-0.1168,0
,0.10316,-0.34886,0
,0.20781,-0.11711,0
,0.06248,-0.3397,0
,0.16941,-0.09501,0
,0.04725,-0.2955,0
,0.14246,-0.10433,0
,0.01781,-0.28066,0
,0.11417,-0.09265,0
,0.00988,-0.24814,0
,0.09476,-0.08665,0
,-0.04418,-0.22825,0
,0.04603,-0.07197,0
,-0.10388,-0.21878,0
,0.00728,-0.04039,0
,-0.37997,-0.19384,0
,-0.06884,-0.04734,0
,-0.49657,-0.1599,0
,-0.30922,0.4051,0
,-0.67903,0.18725,0
,-0.45175,0.64347,0
,-0.7205,0.52176,0
,-0.5234,0.92194,0
,-0.76844,0.66163,0
,-0.63563,0.88453,0
,-0.84381,0.69794,0
,-0.74544,0.86038,0
,-0.86342,0.7786,0
,-0.7364,0.96473,0
,-0.82641,0.82486,0
,-0.70302,0.94957,0
,-0.78245,0.74151,0
,-0.64068,0.89021,0
,-0.76181,0.61111,0
,-0.61684,0.93126,0
,-0.7742,0.57654,0
,-0.60276,0.96946,0
,-0.82207,0.60827,0
,-0.63898,1.00719,0
,-0.84184,0.71877,0
,-0.6784,1.00798,0
,-0.82771,0.76598,0
,-0.69683,0.99819,0
,-0.81378,0.73945,0
,-0.70823,0.9401,0
,-0.78742,0.77624,0
,-0.69908,0.92794,0
,-0.76438,0.76503,0
,-0.68377,0.92116,0
,-0.76347,0.77261,0
,-0.67631,0.89511,0
,-0.78549,0.82344,0
,-0.68688,0.93299,0
,-0.80234,0.86085,0
,-0.71825,0.97641,0
,-0.8049,0.90016,0
,-0.72303,0.97483,0
,-0.80554,0.88643,0
,-0.71877,0.9843,0
,-0.79097,0.85817,0
,-0.71912,0.9551,0
,-0.78865,0.8037,0
,-0.67946,0.94736,0
,-0.75475,0.75635,0
,-0.58756,0.89605,0
,-0.62118,0.51971,0
,-0.45735,0.88043,0
,-0.79251,0.59248,0
,-0.52719,1.11122,0
,-0.94297,1.0094,0
,-0.75878,1.74536,0
,-1.05014,1.67259,0
,-0.90359,2.01831,0
,-1.05527,1.8947,0
,-0.94557,2.0453,0
,-0.99557,1.85776,0
,-0.90304,1.95674,0
,-1.0196,1.84545,0
,-0.92435,2.01673,0
,-1.15455,1.99652,0
,-0.98811,2.34319,0
,-1.2556,2.31809,0
,-1.11738,2.54163,0
,-1.29234,2.38739,0
,-1.1976,2.54368,0
,-1.24621,2.20175,0
,-1.14812,2.43728,0
,-1.18063,2.10134,0
,-1.09205,2.23632,0
,-1.11028,2.06062,0
,-1.00571,2.16007,0
,-1.07082,1.94427,0
,-0.99182,2.08035,0
,-1.0415,1.8726,0
,-0.96661,1.99605,0
,-1.017,1.80203,0
,-0.9524,1.90512,0
,-1.00954,1.79177,0
,-0.9221,1.87292,0
,-0.98752,1.73731,0
,-0.92805,1.83834,0
,-0.99352,1.79651,0
,-0.92833,1.90954,0
,-0.99667,1.85034,0
,-0.92083,1.92327,0
,-0.98503,1.77062,0
,-0.90264,1.88649,0
,-0.97343,1.7673,0
,-0.90458,1.8737,0
,-1.0499,1.86108,0
,-0.91922,2.03536,0
,-1.15435,1.96369,0
,-1.02118,2.09913,0
,-1.17743,1.77251,0
,-1.07259,2.00584,0
,-1.14697,1.66296,0
,-1.07062,1.81577,0
,-1.15029,1.56919,0
,-1.03941,1.74505,0
,-1.0834,1.60123,0
,-0.97099,1.74378,0
,-1.01605,1.69706,0
,-0.92087,1.93069,0
,-0.982,1.80945,0
,-0.87202,2.05998,0
,-0.94463,1.93543,0
,-0.8326,2.12108,0
,-0.90016,1.91743,0
,-0.79094,2.08856,0
,-0.83777,1.73257,0
,-0.69967,2.03031,0
,-0.81702,1.71568,0
,-0.67485,1.9509,0
,-0.76418,1.7823,0
,-0.65015,2.09314,0
,-0.73396,1.51898,0
,-0.59668,1.88097,0
,-0.67485,1.32923,0
,-0.56385,1.5744,0
,-0.65145,1.28266,0
,-0.51244,1.48899,0
,-0.63417,1.3848,0
,-0.46864,1.66611,0
,-0.64908,1.47794,0
,-0.55489,1.75673,0
,-0.70653,1.54835,0
,-0.56716,1.91806,0
,-0.66218,1.7111,0
,-0.5614,1.96321,0
,-0.6417,1.76509,0
,-0.5365,2.05777,0
,-0.62205,1.65569,0
,-0.52037,1.8988,0
,-0.57577,1.48568,0
,-0.47455,1.69784,0
,-0.5354,1.41432,0
,-0.45636,1.64054,0
,-0.54961,1.38275,0
,-0.43884,1.57361,0
,-0.49965,1.22709,0
,-0.42389,1.49483,0
,-0.46528,1.18068,0
,-0.36439,1.4058,0
,-0.43087,1.08628,0
,-0.32418,1.33744,0
,-0.3941,0.90205,0
,-0.31179,1.22567,0
,-0.38001,0.79534,0
,-0.28278,1.11296,0
,-0.36892,0.78192,0
,-0.29644,0.9832,0
,-0.38723,0.67362,0
,-0.31108,0.87269,0
,-0.38763,0.57307,0
,-0.299,0.79092,0
,-0.38621,0.58412,0
,-0.28819,0.81886,0
,-0.37425,0.58254,0
,-0.28922,0.75477,0
,-0.34742,0.63526,0
,-0.26085,0.77766,0
,-0.31613,0.66589,0
,-0.22328,0.84412,0
,-0.28484,0.69746,0
,-0.18725,0.85517,0
,-0.25508,0.75524,0
,-0.18473,0.89621,0
,-0.23244,0.76534,0
,-0.15446,0.94026,0
,-0.20663,0.77418,0
,-0.12282,0.93978,0
,-0.19396,0.72619,0
,-0.11315,0.93899,0
,-0.17206,0.71704,0
,-0.10479,0.906,0
,-0.16157,0.62106,0
,-0.08904,0.78602,0
,-0.16058,0.4935,0
,-0.07535,0.72493,0
,-0.12057,0.47109,0
,-0.03333,0.63779,0
,-0.10609,0.40384,0
,-0.01841,0.56359,0
,-0.09026,0.36058,0
,-0.00847,0.50266,0
,-0.0602,0.30028,0
,0.00574,0.46619,0
,-0.04426,0.28086,0
,0.03127,0.43715,0
,-0.03297,0.23224,0
,0.05092,0.38205,0
,-0.01151,0.19388,0
,0.07613,0.35269,0
,0.00448,0.11368,0
,0.0987,0.28165,0
,0.04705,-0.00108,0
,0.26151,0.2185,0
,0.21886,-0.5435,0
,0.39204,0.04107,0
,0.32654,-1.03225,0
,0.44393,-0.48336,0
,0.37385,-1.24931,0
,0.5178,-0.93722,0
,0.38983,-1.38965,0
,0.59975,-1.12176,0
,0.5178,-1.46795,0
,0.63692,-1.14702,0
,0.50856,-1.56788,0
,0.68147,-1.19959,0
,0.48615,-1.56204,0
,0.64592,-1.26873,0
,0.4416,-1.52431,0
,0.5511,-1.13549,0
,0.41599,-1.37766,0
,0.55635,-1.13628,0
,0.46023,-1.28704,0
,0.55623,-1.13612,0
,0.47202,-1.36913,0
,0.58949,-1.13976,0
,0.49002,-1.42296,0
,0.62836,-1.18317,0
,0.51065,-1.47695,0
,0.61976,-1.18727,0
,0.48627,-1.48358,0
,0.62145,-1.16896,0
,0.49286,-1.45043,0
,0.60729,-1.18775,0
,0.49128,-1.40465,0
,0.60121,-1.22169,0
,0.47905,-1.41602,0
,0.60094,-1.1939,0
,0.49653,-1.41981,0
,0.60717,-1.28073,0
,0.49404,-1.54546,0
,0.59809,-1.30993,0
,0.49609,-1.56536,0
,0.61005,-1.29951,0
,0.48994,-1.50347,0
,0.60914,-1.31814,0
,0.50556,-1.45722,0
,0.59265,-1.29967,0
,0.49629,-1.46606,0
,0.60086,-1.32509,0
,0.40992,-1.41539,0
,0.56081,-1.22879,0
,0.34722,-1.37308,0
,0.456,-1.01173,0
,0.38975,-1.29273,0
,0.61388,-0.93864,0
,0.58034,-1.79442,0
,0.8603,-1.237,0
,0.80411,-2.05852,0
,1.00081,-1.74974,0
,0.90441,-2.07573,0
,1.01928,-1.93349,0
,0.89321,-2.03689,0
,0.97789,-1.84414,0
,0.89242,-2.05915,0
,1.02749,-1.86467,0
,0.96561,-2.3332,0
,1.14065,-2.02474,0
,1.10076,-2.56337,0
,1.26148,-2.31852,0
,1.21243,-2.56526,0
,1.29742,-2.41956,0
,1.16851,-2.45271,0
,1.28503,-2.1935,0
,1.10936,-2.22965,0
,1.21882,-2.0541,0
,1.03565,-2.10557,0
,1.1549,-2.00706,0
,1.0059,-2.04984,0
,1.07922,-1.92307,0
,1.0029,-1.96633,0
,1.07346,-1.8855,0
,0.9853,-1.9387,0
,1.05191,-1.81052,0
,0.94431,-1.8432,0
,1.0323,-1.74185,0
,0.93381,-1.81052,0
,1.01439,-1.73427,0
,0.93985,-1.83893,0
,1.01119,-1.74848,0
,0.9462,-1.88961,0
,1.01111,-1.79678,0
,0.94099,-1.93302,0
,1.01442,-1.84872,0
,0.93961,-1.96554,0
,1.0121,-1.87098,0
,0.93685,-2.11362,0
,1.02938,-1.89056,0
,0.94525,-2.33573,0
,1.03029,-2.10004,0
,0.91452,-2.36636,0
,1.00409,-2.00027,0
,0.8702,-2.2328,0
,0.95729,-2.07668,0
,0.82913,-2.23359,0
,0.94896,-2.10983,0
,0.84108,-2.18465,0
,0.94514,-1.87398,0
,0.88713,-1.94344,0
,1.00598,-1.78936,0
,0.94218,-1.83878,0
,1.05826,-1.73001,0
,0.98459,-1.79221,0
,1.08782,-1.65202,0
,0.98487,-1.71375,0
,1.07385,-1.52778,0
,0.93121,-1.57199,0
,1.03755,-1.29383,0
,0.87581,-1.52605,0
,0.97445,-1.2692,0
,0.86914,-1.54783,0
,1.0641,-1.21521,0
,0.80206,-1.57246,0
,1.00523,-1.08624,0
,0.69911,-1.35019,0
,0.91621,-0.85702,0
,0.672,-1.17322,0
,0.8161,-0.81819,0
,0.65823,-1.20322,0
,0.84791,-0.79735,0
,0.74184,-1.237,0
,0.89956,-0.89601,0
,0.80091,-1.34782,0
,0.95512,-0.9639,0
,0.76714,-1.48011,0
,0.95867,-1.05356,0
,0.77744,-1.43622,0
,0.96056,-1.09982,0
,0.77104,-1.39549,0
,0.90974,-1.00257,0
,0.65799,-1.25152,0
,0.8442,-0.9107,0
,0.61782,-1.23653,0
,0.77842,-0.85418,0
,0.62477,-1.17543,0
,0.77258,-0.81819,0
,0.53228,-1.16943,0
,0.77258,-0.69821,0
,0.53871,-1.08482,0
,0.69615,-0.73026,0
,0.47644,-0.98821,0
,0.6284,-0.69363,0
,0.43694,-0.89949,0
,0.58093,-0.58992,0
,0.38249,-0.83366,0
,0.50781,-0.58108,0
,0.36422,-0.80303,0
,0.48161,-0.58155,0
,0.33838,-0.77904,0
,0.46764,-0.57397,0
,0.31991,-0.7743,0
,0.41189,-0.6027,0
,0.28069,-0.8234,0
,0.40451,-0.57476,0
,0.26664,-0.80366,0
,0.36742,-0.65148,0
,0.2739,-0.79056,0
,0.35874,-0.61139,0
,0.28838,-0.69048,0
,0.37713,-0.53719,0
,0.28629,-0.64596,0
,0.39674,-0.46299,0
,0.29951,-0.58518,0
,0.38383,-0.439,0
,0.29387,-0.56908,0
,0.40415,-0.41185,0
,0.29647,-0.53514,0
,0.37693,-0.40679,0
,0.28574,-0.51683,0
,0.36927,-0.3697,0
,0.24135,-0.48067,0
,0.37125,-0.31886,0
,0.19775,-0.47373,0
,0.35183,-0.21704,0
,0.20157,-0.40095,0
,0.3059,-0.18373,0
,0.13761,-0.39574,0
,0.28306,-0.19399,0
,0.11046,-0.3296,0
,0.22647,-0.15595,0
,0.05194,-0.33181,0
,0.18595,-0.0606,0
,0.04666,-0.31192,0
,0.13935,-0.10433,0
,0.03482,-0.26851,0
,0.1571,-0.08759,0
,0.01008,-0.26014,0
,0.09764,-0.06249,0
,-0.02299,-0.23346,0
,0.08174,-0.08017,0
,-0.08873,-0.21846,0
,0.05763,-0.07465,0
,-0.24159,-0.18942,0
,-0.02468,-0.04339,0
,-0.43975,-0.15279,0
,-0.19302,0.20145,0
,-0.6273,0.15915,0
,-0.41138,0.62942,0
,-0.69237,0.45277,0
,-0.5369,0.74893,0
,-0.74579,0.68152,0
,-0.61266,0.84554,0
,-0.83201,0.70362,0
,-0.70945,0.87316,0
,-0.84705,0.76582,0
,-0.76797,0.91879,0
,-0.82124,0.84554,0
,-0.71521,0.93631,0
,-0.79204,0.71956,0
,-0.65476,0.90663,0
,-0.7602,0.64553,0
,-0.59869,0.9251,0
,-0.78024,0.59233,0
,-0.60264,0.95873,0
,-0.83765,0.59233,0
,-0.61309,1.00151,0
,-0.8225,0.60559,0
,-0.63724,1.02045,0
,-0.84732,0.66905,0
,-0.68444,1.04887,0
,-0.83268,0.75966,0
,-0.70772,1.03055,0
,-0.78229,0.79076,0
,-0.70977,0.94989,0
,-0.77902,0.75919,0
,-0.67761,0.92131,0
,-0.75688,0.74593,0
,-0.68246,0.90095,0
,-0.76975,0.80292,0
,-0.67986,0.93457,0
,-0.79192,0.83307,0
,-0.7151,0.98588,0
,-0.79472,0.88279,0
,-0.72693,0.97278,0
,-0.80269,0.86827,0
,-0.72784,0.97246,0
,-0.79078,0.85627,0
,-0.716,0.95446,0
,-0.79374,0.85754,0
,-0.68688,0.94689,0
,-0.78979,0.74782,0
,-0.66238,0.93678,0
,-0.71127,0.67694,0
,-0.46094,0.90805,0
,-0.71782,0.52792,0
